time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind
10/10/2017 9:00:00 PM,30785.6,34283.8,491.9,877.5,29580.5,373,0,508.9,0,0,2698.5
10/10/2017 10:00:00 PM,29176.6,28524.2,419.6,799,29362.7,375.3,0,507.1,0,0,2651.6
10/10/2017 11:00:00 PM,27910.5,25515.6,402.5,649.6,29381.5,171.7,0,516.9,0,0,2395.3
10/11/2017 12:00:00 AM,26285.2,22940.7,356.4,588.3,29414.9,173.3,0,503.6,0,0,2376.9
10/11/2017 1:00:00 AM,24360.8,20556.6,361.1,503.5,29490.6,174.4,0,509.4,0,0,2338.3
10/11/2017 2:00:00 AM,22096.7,20975.7,365.8,503.7,29521.7,176.9,0,514.6,0,0,2006.1
10/11/2017 3:00:00 AM,22038.6,20643,365.9,503,29510.5,177,0,518.7,0,0,1539.8
10/11/2017 4:00:00 AM,22252,20520.9,366.3,503.2,29527.6,177.1,0,524.3,0,0,1778.1
10/11/2017 5:00:00 AM,23996.5,21456.7,364.1,502.7,29533.3,176.2,0,515.2,0,0,2098.8
10/11/2017 6:00:00 AM,26991.8,24903.6,393.3,572.6,29544.4,175.9,0,549.3,0,0,1930.5
10/11/2017 7:00:00 AM,30399.1,27561.2,420.5,799.5,29551.9,222.2,0,554.6,0,0,1835.9
10/11/2017 8:00:00 AM,29525.7,28371.9,407.6,776.8,29557.4,252.4,0,522.7,17.3,0,2338.5
10/11/2017 9:00:00 AM,29579.3,29659.1,460.5,729.7,29548.6,235.8,0,569.2,29.8,0,2337.7
10/11/2017 10:00:00 AM,30119,30498.8,897.5,775.6,29561.1,244.1,0,563.7,87.2,0,2074.1
10/11/2017 11:00:00 AM,30638.6,30934.8,1576.7,775,29551.2,235,0,562.5,106,0,1767.1
10/11/2017 12:00:00 PM,30930.2,31589.5,1665.7,776.5,29558.1,171.6,3,554.5,153.4,0,1356.8
10/11/2017 1:00:00 PM,31306.2,32641.1,1684.6,907.1,29576.3,171,3.8,534,174.8,0,1067.1
10/11/2017 2:00:00 PM,31087.6,33600.6,1901.5,908.7,29596.9,198.6,3.9,517.3,167.9,0,921.6
10/11/2017 3:00:00 PM,30824.4,32522,2398.4,893,29617.2,200.2,3.9,544.7,179.3,0,1010.6
10/11/2017 4:00:00 PM,31026.5,32747.7,2450.8,997.8,29643.7,340.2,4,530,131.6,0,878.1
10/11/2017 5:00:00 PM,31210.5,33232.9,2202.6,914.9,29728.1,343.7,4,532.3,59.3,0,959.6
10/11/2017 6:00:00 PM,31123.6,32548.5,2560.3,904.7,29761.3,560.3,3.9,523.4,0,0,983.3
10/11/2017 7:00:00 PM,31482.5,32809,2549.7,961.5,29799.9,492.1,4,494.7,0,0,941
10/11/2017 8:00:00 PM,31097.3,32056.2,1656.6,888.9,29824.2,492.5,4,466.6,0,0,1285.1
10/11/2017 9:00:00 PM,30240.9,29153.2,755.4,763.8,29849.9,493.7,4.1,465,0,0,1046
10/11/2017 10:00:00 PM,28965.9,25409.1,416.9,624.2,29847.5,315.2,4.1,472.8,0,0,824.6
10/11/2017 11:00:00 PM,26550,22032.4,418,507.8,29855,316,4.1,474.2,0,0,737.4
10/12/2017 12:00:00 AM,24672.3,19932.9,417.8,606,29891.3,315.4,4.1,478.7,0,0,532.7
10/12/2017 1:00:00 AM,24236.3,18315.3,418.8,676.4,29952.8,316.6,4.1,479,0,0,423.8
10/12/2017 2:00:00 AM,23962,18128.9,412.7,602.8,30028.6,318.3,4.1,475.6,0,0,379.2
10/12/2017 3:00:00 AM,22725.9,17479.2,408.8,616,29951.6,318.7,4.1,480.1,0,0,407.9
10/12/2017 4:00:00 AM,23042.7,18157.9,410.1,176.2,29980.8,317.4,4.1,483.1,0,0,418.5
10/12/2017 5:00:00 AM,24259.2,19596,385,175.7,30049.8,317.6,4.1,508.1,0,0,416.3
10/12/2017 6:00:00 AM,27109.7,22964.7,361.5,175.3,30059.7,319.7,4,502.5,0,0,455.5
10/12/2017 7:00:00 AM,29649.5,25855.8,520.1,349.1,30106.2,317.1,4,505.3,0,0,490.6
10/12/2017 8:00:00 AM,29839.5,26291.3,333.9,455.2,30089.8,319.3,4,505.6,8.2,0,522.4
10/12/2017 9:00:00 AM,30315.5,26866.9,428.1,481.9,29989,321.6,3.9,505.9,24.3,0,632.5
10/12/2017 10:00:00 AM,30082.3,26993.8,357.2,541.3,29992,336.1,3.9,494.3,65.2,0,690.4
10/12/2017 11:00:00 AM,30394.1,27300.8,403.7,677.6,29994.3,319.7,3.9,496.9,83.6,0,704.1
10/12/2017 12:00:00 PM,30120.1,27638.4,784.6,676,29853.6,317,3.8,521.3,115.8,0,805.4
10/12/2017 1:00:00 PM,30353.7,27413.5,684.2,674.5,29666.4,270.5,3.8,512.6,123.1,0,806.1
10/12/2017 2:00:00 PM,30360.6,27136.7,1172.2,677,29610.2,270.8,3.8,505.2,128.7,0,815.4
10/12/2017 3:00:00 PM,30090.8,26681.9,1321.3,675.2,29573.3,249.1,3.8,490.2,114.8,0,894.7
10/12/2017 4:00:00 PM,29612,26683.6,1480.3,675.6,29703.5,269.5,3.8,509.8,92.6,0,871.5
10/12/2017 5:00:00 PM,29845.6,26332.9,1302.2,674.7,29723.4,259.4,3.7,506.9,7,0,987.9
10/12/2017 6:00:00 PM,30315.1,26096.8,1382.2,673.9,29647.6,176.3,3.7,506,0,0,1123.7
10/12/2017 7:00:00 PM,30394.2,27315.1,2751,677.2,29620.3,174.9,3.7,501.6,0,0,1135.8
10/12/2017 8:00:00 PM,30150.4,26692.7,1769.6,677.3,29634.1,175.8,3.7,501.1,0,0,1180.5
10/12/2017 9:00:00 PM,29373.7,25560.2,438.4,672.7,29685.4,171.4,3.7,491.9,0,0,1265.8
10/12/2017 10:00:00 PM,26667,23179.1,364.2,607.8,29736.3,172.3,3.7,440.2,0,0,1420.7
10/12/2017 11:00:00 PM,22919.9,21002.9,338.2,478.3,29773.9,171,3.8,465.4,0,0,1568.2
10/13/2017 12:00:00 AM,20320.1,19324.5,337.2,426.4,29808.3,172,3.8,425.6,0,0,1580.5
10/13/2017 1:00:00 AM,19322.9,18607.6,348.1,437.3,29851.9,172.3,3.8,425,0,0,1889.8
10/13/2017 2:00:00 AM,19292.9,17920.1,342.1,399.4,29863.7,173,3.7,434,0,0,1795.2
10/13/2017 3:00:00 AM,18205,17612.6,334.2,397.4,29885.4,175,3.7,423.2,0,0,1805.5
10/13/2017 4:00:00 AM,18379.5,18245.4,349.2,396.2,29885.2,177.6,3.7,440.9,0,0,1670.4
10/13/2017 5:00:00 AM,19239.6,19382,347.8,441.5,29893.3,176.1,3.7,443.6,0,0,1401.9
10/13/2017 6:00:00 AM,22354,22741.6,397.1,686.7,29882,173.3,3.7,436,0,0,1475.9
10/13/2017 7:00:00 AM,25798.8,25103.2,398.3,686.5,29889.3,175.2,3.7,442.2,0,0,1642.4
10/13/2017 8:00:00 AM,26459.4,24778.4,391.5,688,29896.2,173.3,3.7,435,12.4,0,1698.1
10/13/2017 9:00:00 AM,27573.3,25107,458,687.9,29895.9,173.2,3.7,446.4,44.7,0,1484.6
10/13/2017 10:00:00 AM,28383.4,25567.6,439.3,693.8,29910.3,172.6,3.7,444.1,113.9,0,1679.7
10/13/2017 11:00:00 AM,28905.2,26044,670.1,695.3,29886.4,273.1,3.7,435.9,180.3,0,1624
10/13/2017 12:00:00 PM,28920.8,25519.7,786,696.3,29880,359,3.7,434.5,196.1,0,1535
10/13/2017 1:00:00 PM,29721.3,25764.3,1155.4,696.9,29852.3,550.4,3.7,433,182.9,0,1296.3
10/13/2017 2:00:00 PM,30068.8,25584.3,1615.9,694.7,29852.2,641.4,3.7,433.5,139.6,0,1267
10/13/2017 3:00:00 PM,30422.9,26043.2,1316.3,696.3,29825.1,548.6,1.3,418.7,129.5,0,1230.1
10/13/2017 4:00:00 PM,30089,26682.8,994.3,695.1,29829.1,527,2.3,432.7,67.1,0,1279.2
10/13/2017 5:00:00 PM,30260.6,26145.2,1200.1,697.6,29827.2,526.6,2.3,433.1,18.4,0,1195
10/13/2017 6:00:00 PM,30048.4,25790.4,1415.8,695.6,29828.5,535.9,2.3,435.5,0,0,1224.5
10/13/2017 7:00:00 PM,29493,26127.3,2157.1,694.7,29818.7,536.2,2.3,426,0,0,1332.3
10/13/2017 8:00:00 PM,29520.2,25499.2,1203.6,692.6,29805.5,534.9,2.3,423.1,0,0,1993.1
10/13/2017 9:00:00 PM,28946.5,23702.8,454.8,693.2,29805.2,523.3,2.3,413.8,0,0,2297.2
10/13/2017 10:00:00 PM,26524.6,21327.2,398.8,693.5,29809,522.2,2.3,444.2,0,0,2456
10/13/2017 11:00:00 PM,24167.2,19427.5,459.5,691,29821.1,521.6,2.3,440.2,0,0,2384.8
10/14/2017 12:00:00 AM,21589.3,17620.2,377.8,617.3,29804.6,268.7,2.3,437.6,0,0,2250.9
10/14/2017 1:00:00 AM,20916.5,16622.1,385.3,499.5,29829.3,269.7,2.3,427.9,0,0,2353.6
10/14/2017 2:00:00 AM,20287.5,16193.6,375.9,395.9,29820.7,272.3,2.3,423.2,0,0,2081.9
10/14/2017 3:00:00 AM,20423.7,15994.5,364.9,396.7,29832.8,226.9,2.3,432.5,0,0,2045.8
10/14/2017 4:00:00 AM,20132.9,15975.2,311.2,396.4,29853.6,227.7,2.3,433.8,0,0,1865.2
10/14/2017 5:00:00 AM,20262.5,16316.1,322.7,504.6,29858.2,224.7,2.3,442.8,0,0,1756.4
10/14/2017 6:00:00 AM,21500.6,16677.6,400.7,713.7,29867.6,223.4,2.3,441.7,0,0,1293.4
10/14/2017 7:00:00 AM,23001.3,17843,438.1,707.8,29868.5,271.4,2.3,434.3,0,0,1306.4
10/14/2017 8:00:00 AM,23639.2,19555.1,513.4,746.3,29856.5,268.5,2.3,445.3,16.3,0,1434.2
10/14/2017 9:00:00 AM,25262.1,20283,612.5,813.7,29856.8,269.4,2.3,437.8,46.5,0,1236.3
10/14/2017 10:00:00 AM,26123.4,21401,568.8,784.4,29853.5,270.6,2.3,445.6,86.2,0,1137.8
10/14/2017 11:00:00 AM,26646.7,23001.1,412.3,748.3,29833.4,329.8,2.3,448.5,134.1,0,1018.8
10/14/2017 12:00:00 PM,27630.8,23159.2,426.3,793.9,29823.5,276.2,2.3,487,169.3,0,1031.6
10/14/2017 1:00:00 PM,27221.3,22686.5,1367.8,824.8,29812,299.4,2.3,500,138.9,0,1538.1
10/14/2017 2:00:00 PM,27482.2,22338.8,1500.8,802.2,29820.2,297.1,2.3,497.4,134.9,0,1717.5
10/14/2017 3:00:00 PM,27047.3,22762.1,2504,766.5,29787.7,294.2,2.3,507.2,93.5,0,1924.7
10/14/2017 4:00:00 PM,27807.7,23252.9,2890.1,784.3,29806.2,293,2.3,510.9,49.8,0,1748.9
10/14/2017 5:00:00 PM,27548.2,24122.5,2864.8,747.6,29784,291.4,2.3,512.4,15.9,0,1599.9
10/14/2017 6:00:00 PM,27554.7,23959.4,2979.7,780.4,29775.9,288,2.3,517,0,0,1606.3
10/14/2017 7:00:00 PM,27838.5,24025.2,3112.1,853.2,29781.5,295.9,2.3,499.6,0,0,1975.6
10/14/2017 8:00:00 PM,27710.5,23336,1855.6,786.8,29803.1,296.8,2.4,489.5,0,0,2827.1
10/14/2017 9:00:00 PM,27421,21682.6,904.8,771.4,29795.6,301.9,2.5,490.6,0,0,2803.7
10/14/2017 10:00:00 PM,26028.5,19972.2,322.5,771.4,29795.8,302.2,2.5,495.3,0,0,3396.6
10/14/2017 11:00:00 PM,24223.5,17757.9,318.2,772.1,29796.9,304.6,2.5,489.6,0,0,3881.1
10/15/2017 12:00:00 AM,21957.8,15689.4,279.5,678.9,29796.8,303.3,2.5,473.5,0,0,3834.4
10/15/2017 1:00:00 AM,20484.5,15022.3,275.5,647.1,29800.5,259,2.5,477.1,0,0,3764.2
10/15/2017 2:00:00 AM,19807.4,14786.3,275.2,541.6,29803.2,261.5,2.5,471.6,0,0,3914.3
10/15/2017 3:00:00 AM,18637,14176.6,275.1,533.5,29803.1,261.2,2.5,502.2,0,0,4414.6
10/15/2017 4:00:00 AM,18717,14555.9,284.5,400.2,29771.4,267.1,2.5,500.4,0,0,4755.3
10/15/2017 5:00:00 AM,19475.8,14765.9,317.2,433,29496.9,269.1,2.5,507.5,0,0,4822.4
10/15/2017 6:00:00 AM,19827.8,14894.7,363.3,654.9,29498.8,265.9,2.5,490.1,0,0,4633.8
10/15/2017 7:00:00 AM,20050,14795.8,392,754.1,29724.7,263.5,2.5,502.9,0,0,5200.4
10/15/2017 8:00:00 AM,19982.5,16656.6,391.5,773.9,29763.3,309.3,2.5,485.4,22.2,0,5331
10/15/2017 9:00:00 AM,20799.9,18528.2,396.3,778.3,29683.1,309.8,2.5,498.5,104.5,0,5450.4
10/15/2017 10:00:00 AM,22300,19931.2,374.4,813.4,29570.1,308.9,2.5,491,170.1,0,5217.7
10/15/2017 11:00:00 AM,22353.3,20275.4,389,897,29545.9,306.2,2.5,503.1,205.1,0,5528.2
10/15/2017 12:00:00 PM,22743.9,20236.4,473.9,1004.6,29477.5,304.9,2.5,491,255.5,0,5673.9
10/15/2017 1:00:00 PM,24521.9,20720.7,1031.1,993.2,29475.5,306.4,2.5,492.7,321,0,5666.6
10/15/2017 2:00:00 PM,22856.5,20531.8,1779.4,887.2,29480.7,309.1,2.5,472.6,319,0,5635
10/15/2017 3:00:00 PM,23584.6,20450.3,1672.8,785.5,29466.4,258.6,2.5,493.8,319.4,0,5736.1
10/15/2017 4:00:00 PM,24901.7,20790.7,2198.1,964.4,29501.1,256.3,2.5,493.8,260.7,0,5356.2
10/15/2017 5:00:00 PM,25396.2,21040.7,2741.2,1022.5,29563.6,256.1,2.5,484.3,109.1,0,4459.7
10/15/2017 6:00:00 PM,26436.3,21544.9,2957.9,1028.9,29588.3,256.2,2.5,480,0,0,3773.9
10/15/2017 7:00:00 PM,26992.9,24132.4,3247,1027,29676.3,255.7,2.5,485.5,0,0,3122.7
10/15/2017 8:00:00 PM,26279.5,23653.5,2451.1,1004.1,29724.7,254.4,2.5,488,0,0,3110
10/15/2017 9:00:00 PM,26193.2,21806.5,1195.3,1029.1,29748.8,255.5,2.5,492.2,0,0,2970.9
10/15/2017 10:00:00 PM,24233.3,19894.1,275.4,958.3,29793.7,257.6,2.5,490.7,0,0,2805.6
10/15/2017 11:00:00 PM,21934.7,18786.3,290.3,774.4,29812.4,257.9,2.5,493.1,0,0,2661.2
10/16/2017 12:00:00 AM,20834.6,17851.4,273.1,746.6,29821.4,261,2.5,489.7,0,0,2208.6
10/16/2017 1:00:00 AM,20595.1,16977.1,273.7,654,29816,261.5,2.5,479.8,0,0,2000.5
10/16/2017 2:00:00 AM,19898.5,16025.6,270.1,440.4,29812,267.1,2.5,485.4,0,0,1999.6
10/16/2017 3:00:00 AM,19811.1,15661.6,338.7,432.7,29838.2,269.5,2.5,482.3,0,0,1761.4
10/16/2017 4:00:00 AM,19809,15914.3,336.3,435.7,29852.2,271.9,2.5,482.8,0,0,1806
10/16/2017 5:00:00 AM,20609.7,17232.6,710.8,541.4,29866,268.9,2.5,472.8,0,0,1755
10/16/2017 6:00:00 AM,22639.1,21458.7,1745.8,756.7,29897.3,263.1,2.5,477.8,0,0,1820.8
10/16/2017 7:00:00 AM,25928.7,23787,2197.8,834.5,29927.1,258.5,2.5,488.7,0,0,1916.2
10/16/2017 8:00:00 AM,25932.7,24789.8,1599.7,763.8,29935.8,257.9,2.5,486.5,21.6,0,1930.5
10/16/2017 9:00:00 AM,27228.8,24645.6,1402.1,763.1,29970.6,255.4,2.5,485.4,80.2,0,1543.8
10/16/2017 10:00:00 AM,27884,24861.7,1500.2,769.7,29975.7,253.8,2.5,489.4,133.2,0,1442
10/16/2017 11:00:00 AM,27974.7,24521.5,1315.8,776.3,29969.1,203.9,2.5,484.8,154.1,0,1435.4
10/16/2017 12:00:00 PM,26024.5,25462.8,1117,763.9,29981.8,204.2,2.5,494.5,147.2,0,1626.7
10/16/2017 1:00:00 PM,25574.1,25123.2,1226.3,763.7,29992.9,200.6,2.5,502.2,184.8,0,1849.9
10/16/2017 2:00:00 PM,25434.1,24252.3,944.9,742.9,29984.2,205,2.5,511,206.4,0,1831.5
10/16/2017 3:00:00 PM,25188.6,23942.5,1135.8,621.8,29988.8,202,2.5,504.2,224.5,0,1938.9
10/16/2017 4:00:00 PM,25188.6,23942.5,1135.8,621.8,29988.8,202,2.5,504.2,224.5,0,1938.9
10/16/2017 5:00:00 PM,25188.6,23942.5,1135.8,621.8,29988.8,202,2.5,504.2,224.5,0,1938.9
10/16/2017 6:00:00 PM,25188.6,23942.5,1135.8,621.8,29988.8,202,2.5,504.2,224.5,0,1938.9
10/16/2017 7:00:00 PM,25188.6,23942.5,1135.8,621.8,29988.8,202,2.5,504.2,224.5,0,1938.9
10/16/2017 8:00:00 PM,25188.6,23942.5,1135.8,621.8,29988.8,202,2.5,504.2,224.5,0,1938.9
10/16/2017 9:00:00 PM,24804.7,24445.1,1325.4,582.8,29985.6,201.1,2.5,506.8,174.2,0,2042.7
10/16/2017 10:00:00 PM,23566.3,22038.3,227.7,765.7,30025.3,199.3,28.8,525.3,0,0,1999.4
10/16/2017 11:00:00 PM,21692.3,20405.4,224.4,768.7,30023.2,200.5,31.3,530.1,0,0,2230.6
10/17/2017 12:00:00 AM,19245.3,19521.8,221.9,603.4,30041.2,198.5,30.9,531.4,0,0,2906.9
10/17/2017 1:00:00 AM,16946.9,18401.7,219.1,407.7,30030,203.5,32.3,521.6,0,0,3423
10/17/2017 2:00:00 AM,16141.9,18497.3,218.6,405.1,30055.4,205.5,36.4,531.8,0,0,3465.3
10/17/2017 3:00:00 AM,16127.2,18495.2,217.5,400.8,30055.6,207.9,34.8,533.2,0,0,3599.9
10/17/2017 4:00:00 AM,16524.1,18807.9,216.2,397.5,30073.4,209.9,34.3,529.1,0,0,3545
10/17/2017 5:00:00 AM,17326.2,19275.2,214.1,409.9,30071.9,210.5,34.2,537.8,0,0,3710.7
10/17/2017 6:00:00 AM,21002.2,22713.1,1892.6,705.1,30080.1,209.4,33.9,557.1,0,0,3728.3
10/17/2017 7:00:00 AM,24406.3,25292.9,2038.8,798.1,30068.1,209.6,34.3,530.2,0,0,3865.5
10/17/2017 8:00:00 AM,24657.2,25485.1,950.9,817.9,30083.6,207.3,29.5,549.2,165.6,0,3914.6
10/17/2017 9:00:00 AM,25449,25139.4,404.3,812.4,30061.3,207.3,21.9,552.9,421.2,0,3352
10/17/2017 10:00:00 AM,25666.6,24567.3,578.6,685,30057.6,205.5,23.5,521.1,530.5,0,2628
10/17/2017 11:00:00 AM,25075.8,24179.1,737.1,493.7,30043.4,224.2,23.8,541.9,574.7,0,3259.6
10/17/2017 12:00:00 PM,24501.5,23553.7,611.3,503.8,30033.5,204.7,27,544.7,579.5,0,3917.8
10/17/2017 1:00:00 PM,24743.6,23980.2,672.2,491.8,29991.7,203.7,28.5,532.8,577.9,0,3763.6
10/17/2017 2:00:00 PM,24095.8,23824.1,953.4,435.1,29994.7,203.1,32.4,550.6,563.9,0,3538.7
10/17/2017 3:00:00 PM,24798.3,24048.2,715.4,467.9,29981,207.8,29.8,545.3,518.7,0,2966.3
10/17/2017 4:00:00 PM,24807,24151.4,904.9,461.7,29976.2,205.6,26.9,543.3,440.2,0,2589.5
10/17/2017 5:00:00 PM,25328.6,24167.7,1213.3,792,29985.6,206.3,28,550.7,205.1,0,2276.6
10/17/2017 6:00:00 PM,25645.4,24603.9,2614.2,813.9,29968.7,299.9,29.4,544.9,1.4,0,1921.3
10/17/2017 7:00:00 PM,27576.1,25553.5,2441.6,837.2,29977.5,298.5,31.4,567,1.3,0,2486.9
10/17/2017 8:00:00 PM,26556.8,24917.3,1412.3,819,29984,297.6,38.2,532.8,1.3,0,3384
10/17/2017 9:00:00 PM,25268.8,24606.4,247.5,687.7,29991.4,300,31.6,555.2,1.4,0,3895.6
10/17/2017 10:00:00 PM,22775.6,21748.7,200.1,470.6,29984.7,301.6,31.9,538.4,1.5,0,4294
10/17/2017 11:00:00 PM,20752,20651.2,199.7,413.4,30014.1,299.2,28.8,526.8,1.6,0,4146.8
10/18/2017 12:00:00 AM,18535.1,19615,199,407.6,30007.1,253.3,27.1,540.4,1.7,0,4195.5
10/18/2017 1:00:00 AM,17189,18661,199.7,408.1,30016.3,259.6,29.3,516.9,1.7,0,3889.8
10/18/2017 2:00:00 AM,16777.4,18085.4,198.5,407.4,30024.8,263.3,26.5,511.8,1.7,0,3820.2
10/18/2017 3:00:00 AM,16875.2,17783.7,198.4,407.4,30024.1,264.9,28.7,520.6,1.7,0,3589.1
10/18/2017 4:00:00 AM,18184.3,18989,196.9,407.4,30034.2,263.7,27.7,525.7,1.6,0,2957.2
10/18/2017 5:00:00 AM,18804.4,20761.6,199,408.4,30043.7,263.3,29.2,516.3,1.5,0,2868.2
10/18/2017 6:00:00 AM,21731.2,23774.6,1205.1,475.5,30047.9,261.2,31.3,563.1,1.5,0,2700.1
10/18/2017 7:00:00 AM,24137.3,26507.5,1757.9,622.9,30042.3,315.5,28.6,547.9,1.5,0,2479.1
10/18/2017 8:00:00 AM,25577.3,26291.5,800.1,658.3,30040.5,306.3,37.4,533.6,175.3,0,2534.1
10/18/2017 9:00:00 AM,25849.8,25065.9,1067.2,612.2,30055.7,208.1,21.4,550.5,453.7,0,2078.2
10/18/2017 10:00:00 AM,26064.5,25073.2,1164.1,647.7,30031.6,210,32.8,564.2,526.3,0,1144
10/18/2017 11:00:00 AM,25602.8,25040.7,1027,624.8,29952.7,208.2,31.4,549.4,584.5,0,1603.3
10/18/2017 12:00:00 PM,25991,24739.7,263.1,661.3,29941.5,204.2,32.2,572.9,584.5,0,2156.5
10/18/2017 1:00:00 PM,26332.1,24427.5,431.8,659.7,29922.5,226.2,31,539,580.4,0,2472.5
10/18/2017 2:00:00 PM,25925.5,24272.3,490.6,661,29949.6,204.1,34.4,520.3,559.1,0,2944.5
10/18/2017 3:00:00 PM,25849.6,24238.3,595.4,644.6,29928.4,204.3,33.9,518.5,494.6,0,3181.7
10/18/2017 4:00:00 PM,26254.3,24448.3,711.1,661.8,29911.3,202,35.5,547,405.1,0,3299.8
10/18/2017 5:00:00 PM,26211.2,24306.5,1014.4,661.8,29900.5,254.1,32.8,534,136.6,0,3467.4
10/18/2017 6:00:00 PM,26126.8,24721.3,1622.9,645.2,29905.6,298.7,32.5,535.7,9.5,0,3222.3
10/18/2017 7:00:00 PM,27037.7,25963.1,2386.8,707,29921.9,298,41.6,566.5,9.5,0,3233.4
10/18/2017 8:00:00 PM,25929.7,25158.8,2264.1,658.1,29927.2,295.8,38.5,529.7,9.5,0,3833.6
10/18/2017 9:00:00 PM,25099.5,24528.5,199.1,660.8,29953.9,298.4,37.6,524.8,9.5,0,4279.7
10/18/2017 10:00:00 PM,22706,22131.6,195.6,529.7,29966,299.3,37.5,488.3,9.5,0,4330.5
10/18/2017 11:00:00 PM,20495.9,20285.4,199.8,430.8,29969.1,299.4,38.3,503.5,9.5,0,4052.6
10/19/2017 12:00:00 AM,18755.8,19119.1,197.6,407.5,29978.6,300.1,38.3,532.8,9.5,0,4047.8
10/19/2017 1:00:00 AM,17313.5,17739.6,200.3,398.3,29985.5,256.3,34.3,522.3,9.5,0,4158.3
10/19/2017 2:00:00 AM,16809.4,17683,197.9,392.4,29996.3,257.3,35,512.2,9.5,0,4309.4
10/19/2017 3:00:00 AM,16717.6,17862.2,197.8,376.2,30000.4,261.6,37.3,507.7,9.5,0,4286.3
10/19/2017 4:00:00 AM,16725.1,18079.7,198.7,383.2,30028.3,263.6,34.8,510.7,9.5,0,4363.6
10/19/2017 5:00:00 AM,17131.2,20006.2,198.4,392,30150.2,263.3,33.4,499.7,9.5,0,4042.3
10/19/2017 6:00:00 AM,20315.1,23325.5,812.5,399.3,30172.3,262.5,34,510.1,9.5,0,3806.4
10/19/2017 7:00:00 AM,25030.2,24547,1319.4,591.7,30196.8,267.2,30.7,519.6,1.9,0,3466.5
10/19/2017 8:00:00 AM,25851.6,25032.8,767.6,651.3,30184.7,283,34.7,534.7,124.1,0,2869.8
10/19/2017 9:00:00 AM,25779.1,25499.9,1036.9,433.3,30178.2,282.9,38.3,556.7,380.6,0,1816.3
10/19/2017 10:00:00 AM,26503.5,25165.9,1027,575.9,30153.4,250.2,37,588.1,456.3,0,1273.4
10/19/2017 11:00:00 AM,26709.1,24457,867.2,590.7,30240.2,234.9,38.7,546.5,495,0,1357.1
10/19/2017 12:00:00 PM,26695.9,24054.4,1457.4,646.3,30240.9,232.8,38.2,532,516.7,0,894.4
10/19/2017 1:00:00 PM,27606.1,24358.5,1236.1,690.3,30222.9,231.4,37.9,570.8,540.5,0,728.6
10/19/2017 2:00:00 PM,27245.8,24556.2,1709.2,653.5,30298,304.6,38.2,528.4,537.9,0,649.4
10/19/2017 3:00:00 PM,27506.5,24550.4,1565.6,651.3,30340.5,255.9,37.3,553.7,492.7,0,642.8
10/19/2017 4:00:00 PM,27175.9,25626.7,1864.5,653,30333.3,283.6,36.8,568.6,390.9,0,797.7
10/19/2017 5:00:00 PM,27756.6,25735,1513.8,652.1,30403.6,275.9,30.4,572.2,142.8,0,809.8
10/19/2017 6:00:00 PM,26615.1,25821.3,2202.3,567,30409.5,321,31.5,536.6,0,0,844.4
10/19/2017 7:00:00 PM,27270.1,26976.9,2559.9,652.9,30510.7,320.9,32.8,564.7,0,0,1137.7
10/19/2017 8:00:00 PM,26166.6,26204.6,2007.5,603.8,30528.6,319,32.2,537.6,0,0,1818.7
10/19/2017 9:00:00 PM,24837.8,25391.1,196.9,400.7,30537.4,296.7,30.4,537.5,0,0,2436
10/19/2017 10:00:00 PM,21804.6,23201.6,192.7,398.7,30548.4,248.4,32.1,550,0,0,2999.1
10/19/2017 11:00:00 PM,19091.5,21234.7,192.2,400.6,30652.4,250.1,32.5,545.8,0,0,3098.2
10/20/2017 12:00:00 AM,17974.8,19583.2,191,397,30668.1,252.1,33,504.8,0,0,3005.3
10/20/2017 1:00:00 AM,17623.4,16960.1,186.7,398.4,30786.4,252.1,31.7,474,0,0,2866.1
10/20/2017 2:00:00 AM,17289.2,16702,187.7,396.2,30937.3,255.1,32.3,477.9,0,0,3236.9
10/20/2017 3:00:00 AM,16911,16402.8,188.6,396.2,31069.5,257.8,32.7,476.5,0,0,3384.4
10/20/2017 4:00:00 AM,17130.8,17291.6,190,394.6,31142.7,256.9,37.3,471.7,0,0,3259.6
10/20/2017 5:00:00 AM,18155.7,18263.6,190.9,422.6,31169.7,256.8,31.6,476.1,0,0,3144.7
10/20/2017 6:00:00 AM,22127.2,21471,214.5,456.9,31143.5,258.5,31,477.7,0,0,2962.4
10/20/2017 7:00:00 AM,26009.5,22153.6,212,489.5,31154.1,301.3,31.2,506.6,0,0,2954.7
10/20/2017 8:00:00 AM,25716.9,23366.7,213.7,422.1,31138.6,254.8,6.1,457.9,161.6,0,2805
10/20/2017 9:00:00 AM,25476.9,23947.1,212.4,421.9,31131.5,204,4.7,452.4,395.2,0,2224.8
10/20/2017 10:00:00 AM,26243,24090.4,976.6,552.5,31083,204.4,6.5,450.8,520.8,0,1039.6
10/20/2017 11:00:00 AM,26398.2,24012,1198.1,527.6,31093.3,201,7.6,494.9,563.5,0,785.9
10/20/2017 12:00:00 PM,26607.7,23935.1,1416.2,559,31058.8,203.2,8,494.9,574.2,0,617.9
10/20/2017 1:00:00 PM,26881.8,24193.6,1674,557.3,31050.4,201.8,7.8,477.4,566.1,0,876.2
10/20/2017 2:00:00 PM,26206.3,23973.8,2286.9,557.7,31040.6,201,7,484.6,529.1,0,1362
