time,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,outage,peak_bi
18,15856.2,18215.1,17696.3,16814.1,16874.1,17032.9,15886.3,51.87,0.97,-0.51,50.84,3.09,-1.22,54.47,2.22,-1.32,41.94,1.75,-0.94,39.6,0.61,-1.06,43.89,1.55,-0.4,52.33,52.71,55.37,42.75,39.15,45.04,45445,0
19,15399.4,17600.7,17266.4,16347.1,16429.2,16717.3,15579.7,43.54,1.49,-0.37,42.1,2.88,-0.92,44.41,2.31,-0.96,40.08,2.26,-0.91,39.12,3.31,-1,39.54,4.32,-0.38,44.66,44.06,45.76,41.43,41.43,43.48,45445,0
20,15103.8,16838,16631.1,15853.3,15955.4,16413.1,15333.1,40.72,0.83,-0.39,43.29,2.55,-0.94,41.19,1.86,-0.92,43.42,1.75,-1,40.56,2.73,-1.13,44.32,5.1,-0.65,41.16,44.9,42.13,44.17,42.16,48.77,45445,0
21,14869.3,16517.1,16301.6,15633.8,15759.1,16056.2,15064.8,36.51,0.97,-0.27,38.33,2.33,-0.83,38.5,1.66,-0.75,39.42,2.62,-0.82,38.21,2.77,-0.88,39.85,4.24,-0.51,37.21,39.83,39.41,41.22,40.1,43.58,45445,0
22,14140.1,15373.4,14992.4,14526.6,14699.6,14845.1,14231.6,30.27,1.22,-0.25,29.95,1.93,-0.6,28.98,1.7,-0.43,29.14,1.79,-0.6,30.47,2.08,-0.57,31.24,2.42,-0.31,31.24,31.28,30.25,30.33,31.98,33.35,45445,0
23,13110.5,14018.1,13601.3,13078.5,13470.2,13680.2,13109.9,23.78,0.53,0.04,22.29,0.96,-0.29,23.57,0.77,-0.26,24.02,0.94,-0.25,24.17,1.19,-0.29,26.66,2.26,-0.24,24.35,22.96,24.08,24.71,25.07,28.68,45445,0
0,12313.8,12868.1,12555.7,12138,12568,12766,12201.8,22.34,0.72,-0.07,20.19,0.89,-0.06,20.72,0.88,-0.15,20.93,1.03,-0.16,20.97,0.97,-0.04,20,1.34,-0.14,22.99,21.02,21.45,21.8,21.9,21.2,35913,0
1,11587.6,12044.3,11898.4,11508.9,11975.8,12126.6,11749.8,19.76,0.64,-0.03,18.45,0.85,0.01,19.28,0.94,-0.11,19.32,0.81,-0.13,19.48,0.92,0.01,19.07,1.48,-0.09,20.37,19.31,20.11,20,20.41,20.46,35913,0
2,11197.7,11647,11345.8,11198.5,11536.9,11807,11302.9,18.59,0.77,0.03,17.05,0.95,0.04,17.77,0.95,-0.07,18.14,0.76,-0.08,18.65,1.03,0.05,17.68,1.31,-0.07,19.39,18.04,18.65,18.82,19.73,18.92,35913,0
3,10919.7,11266.6,11223.3,11036.1,11332.2,11647.1,11223.7,17.16,0.94,0.03,15.9,1.29,0.06,16.79,1.27,-0.05,17.45,0.9,-0.07,18.08,1.15,0.08,16.35,1.52,-0.04,18.13,17.25,18.01,18.28,19.31,17.83,35913,0
4,10676.1,11164.9,11244,11190.2,11337.2,11804.7,11294,16.92,1.14,0.02,16.56,1.81,0.05,17.03,1.69,-0.06,18.03,1.4,-0.08,18.82,1.3,0.08,16.67,1.94,-0.04,18.08,18.42,18.66,19.35,20.2,18.57,35913,0
5,10713.8,11181.3,11853.8,11745.7,11972.1,12435.1,11946.6,17.19,1.44,-0.07,19.58,1.77,-0.02,21.53,0.52,-0.21,21.36,1.23,-0.24,22.04,1.6,-0.05,20.52,3,-0.03,18.56,21.33,21.84,22.35,23.59,23.49,35913,0
6,10684.9,11225.6,12554.1,12599.1,12768,13398.5,12943,18.18,1.51,-0.16,23.98,2.25,-0.21,25.47,0.88,-0.41,27.46,1.43,-0.46,28.61,1.51,-0.41,28.26,5.02,0,19.53,26.02,25.94,28.43,29.71,33.28,35913,0
7,11194.1,11690.7,13335.2,13409.2,13533.8,14205.8,13689.9,19.54,1.48,-0.2,24.88,1.6,-0.27,26.05,0.69,-0.55,29.27,0.7,-0.62,28.49,1.13,-0.52,30.81,2.65,-0.1,20.82,26.21,26.19,29.35,29.1,33.36,35913,0
8,12177.1,12643.7,14100.9,13832.2,14037.3,14523.8,14230.3,24.22,1.55,-0.32,27.58,0.95,-0.43,29.77,0.75,-0.55,30.82,1.24,-0.68,30.28,1.8,-0.72,31.17,2.75,-0.19,25.45,28.1,29.97,31.38,31.36,33.73,35913,0
9,13362.6,13574.7,14902,14417.9,14421.8,14997,14648.6,31.8,2.41,-0.54,33.24,1.8,-0.48,33.51,1.36,-0.6,33.65,1.37,-0.76,33,1.82,-0.72,34.64,2.6,-0.52,33.67,34.56,34.27,34.26,34.1,36.72,35913,0
10,14325,14286.2,15530.5,14851.1,14804.4,15465.6,15382.9,36.58,2.56,-0.63,36,1.53,-0.47,34.71,1.68,-0.6,35.36,1.58,-0.76,34.2,2.11,-0.72,36.99,2.84,-0.9,38.51,37.06,35.79,36.18,35.59,38.93,35913,0
11,15185,14927,16267,15369.3,15235.9,15895.1,15967.4,40.32,1.86,-0.75,40.93,1.39,-0.5,38.91,2.14,-0.77,39.08,1.9,-0.96,36.51,2.44,-0.75,38.28,1.61,-0.96,41.43,41.82,40.28,40.02,38.2,38.93,35913,0
12,16071.3,15500.1,17065.3,16080,15686.2,16385.6,16689.8,43.78,2.03,-0.85,45.47,1.31,-0.59,42.23,2.65,-0.92,40.89,1.1,-1.02,39.11,2.67,-0.8,38.38,1.48,-0.92,44.96,46.19,43.96,40.97,40.98,38.94,35913,0
13,16629.7,15758.5,17724.1,16637.9,16212.2,16913.7,17104.3,48.64,1.89,-1.04,52.62,1.37,-0.63,46.02,3.09,-1.04,45.43,1.4,-1.15,41.51,3.03,-0.82,40.56,1.34,-0.92,49.49,53.36,48.07,45.68,43.72,40.98,35913,0
14,16922.6,16099.3,18267.7,17117.2,16515.7,17163.4,17328,51.73,0.89,-1.23,62.43,0.58,-0.82,53.28,3.26,-1.39,48.8,1.25,-1.3,44.37,3.1,-0.95,45.45,0.11,-1.14,51.39,62.19,55.15,48.75,46.52,44.42,35913,0
15,17325.3,16369.1,18557.5,17381.2,16765.9,17342.7,17394.2,54.15,0.47,-1.46,72.55,-0.71,-1.12,60.33,3.31,-1.71,57.78,0.68,-1.59,48.85,2.56,-1.14,52.1,0.63,-1.48,53.16,70.72,61.93,56.87,50.27,51.25,35913,0
16,17538.4,16478.9,18843,17727,16985.6,17452.8,17426.9,61.04,-0.15,-1.71,77.38,0.44,-1.29,63.52,2.23,-1.78,66.39,1.38,-1.63,52.65,2.5,-1.36,56.13,0.1,-1.59,59.18,76.53,63.97,66.14,53.79,54.64,35913,1
17,17615,16346.1,18676.1,17808,17078,17266.3,17317.2,55.49,-0.16,-1.52,70.84,1.24,-1,65.12,2.95,-1.84,67.15,1.66,-1.68,52.17,2.26,-1.38,55.63,-0.14,-1.68,53.81,71.08,66.23,67.13,53.05,53.81,35913,0
18,17280,15856.2,18215.1,17696.3,16814.1,16874.1,17032.9,49.21,0.87,-1.07,51.87,0.97,-0.51,50.84,3.09,-1.22,54.47,2.22,-1.32,41.94,1.75,-0.94,39.6,0.61,-1.06,49.01,52.33,52.71,55.37,42.75,39.15,35913,0
19,16790.8,15399.4,17600.7,17266.4,16347.1,16429.2,16717.3,41.72,1.73,-0.82,43.54,1.49,-0.37,42.1,2.88,-0.92,44.41,2.31,-0.96,40.08,2.26,-0.91,39.12,3.31,-1,42.63,44.66,44.06,45.76,41.43,41.43,35913,0
20,16285.2,15103.8,16838,16631.1,15853.3,15955.4,16413.1,39.73,1.81,-0.82,40.72,0.83,-0.39,43.29,2.55,-0.94,41.19,1.86,-0.92,43.42,1.75,-1,40.56,2.73,-1.13,40.72,41.16,44.9,42.13,44.17,42.16,35913,0
21,15984.1,14869.3,16517.1,16301.6,15633.8,15759.1,16056.2,37.69,1.83,-0.71,36.51,0.97,-0.27,38.33,2.33,-0.83,38.5,1.66,-0.75,39.42,2.62,-0.82,38.21,2.77,-0.88,38.81,37.21,39.83,39.41,41.22,40.1,35913,0
22,15195.3,14140.1,15373.4,14992.4,14526.6,14699.6,14845.1,32.86,1.64,-0.56,30.27,1.22,-0.25,29.95,1.93,-0.6,28.98,1.7,-0.43,29.14,1.79,-0.6,30.47,2.08,-0.57,33.94,31.24,31.28,30.25,30.33,31.98,35913,0
23,14111,13110.5,14018.1,13601.3,13078.5,13470.2,13680.2,27.2,0.79,-0.21,23.78,0.53,0.04,22.29,0.96,-0.29,23.57,0.77,-0.26,24.02,0.94,-0.25,24.17,1.19,-0.29,27.78,24.35,22.96,24.08,24.71,25.07,35913,0
0,13143.6,12313.8,12868.1,12555.7,12138,12568,12766,22.46,0.06,-0.06,22.34,0.72,-0.07,20.19,0.89,-0.06,20.72,0.88,-0.15,20.93,1.03,-0.16,20.97,0.97,-0.04,22.46,22.99,21.02,21.45,21.8,21.9,36936,0
1,12323.1,11587.6,12044.3,11898.4,11508.9,11975.8,12126.6,20.17,0.09,0,19.76,0.64,-0.03,18.45,0.85,0.01,19.28,0.94,-0.11,19.32,0.81,-0.13,19.48,0.92,0.01,20.26,20.37,19.31,20.11,20,20.41,36936,0
2,11776.6,11197.7,11647,11345.8,11198.5,11536.9,11807,19.26,0.11,0.05,18.59,0.77,0.03,17.05,0.95,0.04,17.77,0.95,-0.07,18.14,0.76,-0.08,18.65,1.03,0.05,19.42,19.39,18.04,18.65,18.82,19.73,36936,0
3,11482,10919.7,11266.6,11223.3,11036.1,11332.2,11647.1,17.66,0.11,0.08,17.16,0.94,0.03,15.9,1.29,0.06,16.79,1.27,-0.05,17.45,0.9,-0.07,18.08,1.15,0.08,17.85,18.13,17.25,18.01,18.28,19.31,36936,0
4,11218.1,10676.1,11164.9,11244,11190.2,11337.2,11804.7,16,0.15,0.09,16.92,1.14,0.02,16.56,1.81,0.05,17.03,1.69,-0.06,18.03,1.4,-0.08,18.82,1.3,0.08,16.24,18.08,18.42,18.66,19.35,20.2,36936,0
5,11320.8,10713.8,11181.3,11853.8,11745.7,11972.1,12435.1,15.81,0.18,0.12,17.19,1.44,-0.07,19.58,1.77,-0.02,21.53,0.52,-0.21,21.36,1.23,-0.24,22.04,1.6,-0.05,16.11,18.56,21.33,21.84,22.35,23.59,36936,0
6,11276.5,10684.9,11225.6,12554.1,12599.1,12768,13398.5,15.96,0.29,0.12,18.18,1.51,-0.16,23.98,2.25,-0.21,25.47,0.88,-0.41,27.46,1.43,-0.46,28.61,1.51,-0.41,16.37,19.53,26.02,25.94,28.43,29.71,36936,0
7,11797.7,11194.1,11690.7,13335.2,13409.2,13533.8,14205.8,18.48,0.66,0.13,19.54,1.48,-0.2,24.88,1.6,-0.27,26.05,0.69,-0.55,29.27,0.7,-0.62,28.49,1.13,-0.52,19.27,20.82,26.21,26.19,29.35,29.1,36936,0
8,12823.7,12177.1,12643.7,14100.9,13832.2,14037.3,14523.8,21.02,0.96,0.05,24.22,1.55,-0.32,27.58,0.95,-0.43,29.77,0.75,-0.55,30.82,1.24,-0.68,30.28,1.8,-0.72,22.03,25.45,28.1,29.97,31.38,31.36,36936,0
9,14145.5,13362.6,13574.7,14902,14417.9,14421.8,14997,24.72,1.48,-0.29,31.8,2.41,-0.54,33.24,1.8,-0.48,33.51,1.36,-0.6,33.65,1.37,-0.76,33,1.82,-0.72,25.91,33.67,34.56,34.27,34.26,34.1,36936,0
10,15312.1,14325,14286.2,15530.5,14851.1,14804.4,15465.6,30.61,1.9,-0.41,36.58,2.56,-0.63,36,1.53,-0.47,34.71,1.68,-0.6,35.36,1.58,-0.76,34.2,2.11,-0.72,32.1,38.51,37.06,35.79,36.18,35.59,36936,0
11,16458.6,15185,14927,16267,15369.3,15235.9,15895.1,32.59,2.31,-0.46,40.32,1.86,-0.75,40.93,1.39,-0.5,38.91,2.14,-0.77,39.08,1.9,-0.96,36.51,2.44,-0.75,34.44,41.43,41.82,40.28,40.02,38.2,36936,0
12,17251,16071.3,15500.1,17065.3,16080,15686.2,16385.6,38.97,3.57,-0.63,43.78,2.03,-0.85,45.47,1.31,-0.59,42.23,2.65,-0.92,40.89,1.1,-1.02,39.11,2.67,-0.8,41.91,44.96,46.19,43.96,40.97,40.98,36936,0
13,17767.4,16629.7,15758.5,17724.1,16637.9,16212.2,16913.7,42.55,2.81,-0.72,48.64,1.89,-1.04,52.62,1.37,-0.63,46.02,3.09,-1.04,45.43,1.4,-1.15,41.51,3.03,-0.82,44.64,49.49,53.36,48.07,45.68,43.72,36936,0
14,18212,16922.6,16099.3,18267.7,17117.2,16515.7,17163.4,46.27,3.46,-0.84,51.73,0.89,-1.23,62.43,0.58,-0.82,53.28,3.26,-1.39,48.8,1.25,-1.3,44.37,3.1,-0.95,48.89,51.39,62.19,55.15,48.75,46.52,36936,0
15,18367.2,17325.3,16369.1,18557.5,17381.2,16765.9,17342.7,46.43,3.37,-0.84,54.15,0.47,-1.46,72.55,-0.71,-1.12,60.33,3.31,-1.71,57.78,0.68,-1.59,48.85,2.56,-1.14,48.96,53.16,70.72,61.93,56.87,50.27,36936,0
16,18418.6,17538.4,16478.9,18843,17727,16985.6,17452.8,51.7,2.81,-0.92,61.04,-0.15,-1.71,77.38,0.44,-1.29,63.52,2.23,-1.78,66.39,1.38,-1.63,52.65,2.5,-1.36,53.59,59.18,76.53,63.97,66.14,53.79,36936,1
17,18371.3,17615,16346.1,18676.1,17808,17078,17266.3,52.28,2.83,-0.9,55.49,-0.16,-1.52,70.84,1.24,-1,65.12,2.95,-1.84,67.15,1.66,-1.68,52.17,2.26,-1.38,54.21,53.81,71.08,66.23,67.13,53.05,36936,0
18,18025,17280,15856.2,18215.1,17696.3,16814.1,16874.1,46.62,2.53,-0.72,49.21,0.87,-1.07,51.87,0.97,-0.51,50.84,3.09,-1.22,54.47,2.22,-1.32,41.94,1.75,-0.94,48.43,49.01,52.33,52.71,55.37,42.75,36936,0
19,17474.2,16790.8,15399.4,17600.7,17266.4,16347.1,16429.2,42.53,2.49,-0.63,41.72,1.73,-0.82,43.54,1.49,-0.37,42.1,2.88,-0.92,44.41,2.31,-0.96,40.08,2.26,-0.91,44.39,42.63,44.66,44.06,45.76,41.43,36936,0
20,17234.9,16285.2,15103.8,16838,16631.1,15853.3,15955.4,45.18,2.51,-0.65,39.73,1.81,-0.82,40.72,0.83,-0.39,43.29,2.55,-0.94,41.19,1.86,-0.92,43.42,1.75,-1,47.04,40.72,41.16,44.9,42.13,44.17,36936,0
21,16902.3,15984.1,14869.3,16517.1,16301.6,15633.8,15759.1,39.55,2.5,-0.5,37.69,1.83,-0.71,36.51,0.97,-0.27,38.33,2.33,-0.83,38.5,1.66,-0.75,39.42,2.62,-0.82,41.55,38.81,37.21,39.83,39.41,41.22,36936,0
22,15921.2,15195.3,14140.1,15373.4,14992.4,14526.6,14699.6,31.1,1.82,-0.3,32.86,1.64,-0.56,30.27,1.22,-0.25,29.95,1.93,-0.6,28.98,1.7,-0.43,29.14,1.79,-0.6,32.62,33.94,31.24,31.28,30.25,30.33,36936,0
23,14747.1,14111,13110.5,14018.1,13601.3,13078.5,13470.2,24.6,0.74,-0.31,27.2,0.79,-0.21,23.78,0.53,0.04,22.29,0.96,-0.29,23.57,0.77,-0.26,24.02,0.94,-0.25,25.03,27.78,24.35,22.96,24.08,24.71,36936,0
0,13724.8,13143.6,12313.8,12868.1,12555.7,12138,12568,20.41,0.42,-0.12,22.46,0.06,-0.06,22.34,0.72,-0.07,20.19,0.89,-0.06,20.72,0.88,-0.15,20.93,1.03,-0.16,20.71,22.46,22.99,21.02,21.45,21.8,35539,0
1,13069,12323.1,11587.6,12044.3,11898.4,11508.9,11975.8,19.39,0.28,-0.04,20.17,0.09,0,19.76,0.64,-0.03,18.45,0.85,0.01,19.28,0.94,-0.11,19.32,0.81,-0.13,19.63,20.26,20.37,19.31,20.11,20,35539,0
2,12600.5,11776.6,11197.7,11647,11345.8,11198.5,11536.9,17.54,0.27,-0.03,19.26,0.11,0.05,18.59,0.77,0.03,17.05,0.95,0.04,17.77,0.95,-0.07,18.14,0.76,-0.08,17.78,19.42,19.39,18.04,18.65,18.82,35539,0
3,12398.8,11482,10919.7,11266.6,11223.3,11036.1,11332.2,16.15,0.35,-0.02,17.66,0.11,0.08,17.16,0.94,0.03,15.9,1.29,0.06,16.79,1.27,-0.05,17.45,0.9,-0.07,16.48,17.85,18.13,17.25,18.01,18.28,35539,0
4,12365.2,11218.1,10676.1,11164.9,11244,11190.2,11337.2,14.96,0.47,-0.01,16,0.15,0.09,16.92,1.14,0.02,16.56,1.81,0.05,17.03,1.69,-0.06,18.03,1.4,-0.08,15.42,16.24,18.08,18.42,18.66,19.35,35539,0
5,12951.9,11320.8,10713.8,11181.3,11853.8,11745.7,11972.1,15.21,0.54,0.04,15.81,0.18,0.12,17.19,1.44,-0.07,19.58,1.77,-0.02,21.53,0.52,-0.21,21.36,1.23,-0.24,15.79,16.11,18.56,21.33,21.84,22.35,35539,0
6,13748.7,11276.5,10684.9,11225.6,12554.1,12599.1,12768,15.72,0.92,0.03,15.96,0.29,0.12,18.18,1.51,-0.16,23.98,2.25,-0.21,25.47,0.88,-0.41,27.46,1.43,-0.46,16.67,16.37,19.53,26.02,25.94,28.43,35539,0
7,14844,11797.7,11194.1,11690.7,13335.2,13409.2,13533.8,17.41,0.89,0.06,18.48,0.66,0.13,19.54,1.48,-0.2,24.88,1.6,-0.27,26.05,0.69,-0.55,29.27,0.7,-0.62,18.36,19.27,20.82,26.21,26.19,29.35,35539,0
8,15792.1,12823.7,12177.1,12643.7,14100.9,13832.2,14037.3,19.37,1.08,0.07,21.02,0.96,0.05,24.22,1.55,-0.32,27.58,0.95,-0.43,29.77,0.75,-0.55,30.82,1.24,-0.68,20.52,22.03,25.45,28.1,29.97,31.38,35539,0
9,16712.5,14145.5,13362.6,13574.7,14902,14417.9,14421.8,21.66,1.18,-0.19,24.72,1.48,-0.29,31.8,2.41,-0.54,33.24,1.8,-0.48,33.51,1.36,-0.6,33.65,1.37,-0.76,22.65,25.91,33.67,34.56,34.27,34.26,35539,0
10,17773.2,15312.1,14325,14286.2,15530.5,14851.1,14804.4,23.92,1.57,-0.51,30.61,1.9,-0.41,36.58,2.56,-0.63,36,1.53,-0.47,34.71,1.68,-0.6,35.36,1.58,-0.76,24.98,32.1,38.51,37.06,35.79,36.18,35539,0
11,18669.7,16458.6,15185,14927,16267,15369.3,15235.9,27.46,2.06,-0.64,32.59,2.31,-0.46,40.32,1.86,-0.75,40.93,1.39,-0.5,38.91,2.14,-0.77,39.08,1.9,-0.96,28.88,34.44,41.43,41.82,40.28,40.02,35539,0
12,19369.1,17251,16071.3,15500.1,17065.3,16080,15686.2,32.59,2.89,-0.66,38.97,3.57,-0.63,43.78,2.03,-0.85,45.47,1.31,-0.59,42.23,2.65,-0.92,40.89,1.1,-1.02,34.82,41.91,44.96,46.19,43.96,40.97,35539,0
13,19976.9,17767.4,16629.7,15758.5,17724.1,16637.9,16212.2,37.2,2.97,-0.79,42.55,2.81,-0.72,48.64,1.89,-1.04,52.62,1.37,-0.63,46.02,3.09,-1.04,45.43,1.4,-1.15,39.38,44.64,49.49,53.36,48.07,45.68,35539,0
14,20397.7,18212,16922.6,16099.3,18267.7,17117.2,16515.7,39.52,2.65,-0.81,46.27,3.46,-0.84,51.73,0.89,-1.23,62.43,0.58,-0.82,53.28,3.26,-1.39,48.8,1.25,-1.3,41.36,48.89,51.39,62.19,55.15,48.75,35539,0
15,20537.1,18367.2,17325.3,16369.1,18557.5,17381.2,16765.9,39.96,2.41,-0.88,46.43,3.37,-0.84,54.15,0.47,-1.46,72.55,-0.71,-1.12,60.33,3.31,-1.71,57.78,0.68,-1.59,41.49,48.96,53.16,70.72,61.93,56.87,35539,1
16,20513.5,18418.6,17538.4,16478.9,18843,17727,16985.6,44.04,2.75,-0.98,51.7,2.81,-0.92,61.04,-0.15,-1.71,77.38,0.44,-1.29,63.52,2.23,-1.78,66.39,1.38,-1.63,45.81,53.59,59.18,76.53,63.97,66.14,35539,0
17,20413.9,18371.3,17615,16346.1,18676.1,17808,17078,44.34,2.44,-0.97,52.28,2.83,-0.9,55.49,-0.16,-1.52,70.84,1.24,-1,65.12,2.95,-1.84,67.15,1.66,-1.68,45.81,54.21,53.81,71.08,66.23,67.13,35539,0
18,20119.7,18025,17280,15856.2,18215.1,17696.3,16814.1,39.17,1.36,-0.85,46.62,2.53,-0.72,49.21,0.87,-1.07,51.87,0.97,-0.51,50.84,3.09,-1.22,54.47,2.22,-1.32,39.68,48.43,49.01,52.33,52.71,55.37,35539,0
19,19524.2,17474.2,16790.8,15399.4,17600.7,17266.4,16347.1,37.85,2.22,-0.66,42.53,2.49,-0.63,41.72,1.73,-0.82,43.54,1.49,-0.37,42.1,2.88,-0.92,44.41,2.31,-0.96,39.41,44.39,42.63,44.66,44.06,45.76,35539,0
20,18989.1,17234.9,16285.2,15103.8,16838,16631.1,15853.3,39.5,1.09,-0.78,45.18,2.51,-0.65,39.73,1.81,-0.82,40.72,0.83,-0.39,43.29,2.55,-0.94,41.19,1.86,-0.92,39.81,47.04,40.72,41.16,44.9,42.13,35539,0
21,18574.1,16902.3,15984.1,14869.3,16517.1,16301.6,15633.8,33.17,1.35,-0.56,39.55,2.5,-0.5,37.69,1.83,-0.71,36.51,0.97,-0.27,38.33,2.33,-0.83,38.5,1.66,-0.75,33.96,41.55,38.81,37.21,39.83,39.41,35539,0
22,17310.5,15921.2,15195.3,14140.1,15373.4,14992.4,14526.6,26.68,0.42,-0.44,31.1,1.82,-0.3,32.86,1.64,-0.56,30.27,1.22,-0.25,29.95,1.93,-0.6,28.98,1.7,-0.43,26.66,32.62,33.94,31.24,31.28,30.25,35539,0
23,15957.8,14747.1,14111,13110.5,14018.1,13601.3,13078.5,22.53,0.53,-0.28,24.6,0.74,-0.31,27.2,0.79,-0.21,23.78,0.53,0.04,22.29,0.96,-0.29,23.57,0.77,-0.26,22.78,25.03,27.78,24.35,22.96,24.08,35539,0
0,14790.3,13724.8,13143.6,12313.8,12868.1,12555.7,12138,21.07,1.14,-0.08,20.41,0.42,-0.12,22.46,0.06,-0.06,22.34,0.72,-0.07,20.19,0.89,-0.06,20.72,0.88,-0.15,22.13,20.71,22.46,22.99,21.02,21.45,33929,0
1,13974.3,13069,12323.1,11587.6,12044.3,11898.4,11508.9,18.5,1.29,-0.03,19.39,0.28,-0.04,20.17,0.09,0,19.76,0.64,-0.03,18.45,0.85,0.01,19.28,0.94,-0.11,19.76,19.63,20.26,20.37,19.31,20.11,33929,0
2,13576,12600.5,11776.6,11197.7,11647,11345.8,11198.5,16.84,1.57,0,17.54,0.27,-0.03,19.26,0.11,0.05,18.59,0.77,0.03,17.05,0.95,0.04,17.77,0.95,-0.07,18.41,17.78,19.42,19.39,18.04,18.65,33929,0
3,13280.9,12398.8,11482,10919.7,11266.6,11223.3,11036.1,15.75,1.66,0,16.15,0.35,-0.02,17.66,0.11,0.08,17.16,0.94,0.03,15.9,1.29,0.06,16.79,1.27,-0.05,17.41,16.48,17.85,18.13,17.25,18.01,33929,0
4,13312.8,12365.2,11218.1,10676.1,11164.9,11244,11190.2,16.86,1.8,0.01,14.96,0.47,-0.01,16,0.15,0.09,16.92,1.14,0.02,16.56,1.81,0.05,17.03,1.69,-0.06,18.67,15.42,16.24,18.08,18.42,18.66,33929,0
5,13801.4,12951.9,11320.8,10713.8,11181.3,11853.8,11745.7,19.07,1.98,0,15.21,0.54,0.04,15.81,0.18,0.12,17.19,1.44,-0.07,19.58,1.77,-0.02,21.53,0.52,-0.21,21.05,15.79,16.11,18.56,21.33,21.84,33929,0
6,14638.2,13748.7,11276.5,10684.9,11225.6,12554.1,12599.1,22.28,1.94,0.01,15.72,0.92,0.03,15.96,0.29,0.12,18.18,1.51,-0.16,23.98,2.25,-0.21,25.47,0.88,-0.41,24.23,16.67,16.37,19.53,26.02,25.94,33929,0
7,15626.8,14844,11797.7,11194.1,11690.7,13335.2,13409.2,24.71,1.3,0.05,17.41,0.89,0.06,18.48,0.66,0.13,19.54,1.48,-0.2,24.88,1.6,-0.27,26.05,0.69,-0.55,26.06,18.36,19.27,20.82,26.21,26.19,33929,0
8,16303.1,15792.1,12823.7,12177.1,12643.7,14100.9,13832.2,27.5,1.1,0,19.37,1.08,0.07,21.02,0.96,0.05,24.22,1.55,-0.32,27.58,0.95,-0.43,29.77,0.75,-0.55,28.6,20.52,22.03,25.45,28.1,29.97,33929,0
9,16996.6,16712.5,14145.5,13362.6,13574.7,14902,14417.9,31.48,1.34,-0.07,21.66,1.18,-0.19,24.72,1.48,-0.29,31.8,2.41,-0.54,33.24,1.8,-0.48,33.51,1.36,-0.6,32.75,22.65,25.91,33.67,34.56,34.27,33929,0
10,17786.4,17773.2,15312.1,14325,14286.2,15530.5,14851.1,32.99,1.47,-0.47,23.92,1.57,-0.51,30.61,1.9,-0.41,36.58,2.56,-0.63,36,1.53,-0.47,34.71,1.68,-0.6,33.99,24.98,32.1,38.51,37.06,35.79,33929,0
11,18584.6,18669.7,16458.6,15185,14927,16267,15369.3,39.58,1.74,-0.8,27.46,2.06,-0.64,32.59,2.31,-0.46,40.32,1.86,-0.75,40.93,1.39,-0.5,38.91,2.14,-0.77,40.52,28.88,34.44,41.43,41.82,40.28,33929,0
12,19209.7,19369.1,17251,16071.3,15500.1,17065.3,16080,44.65,1.41,-0.84,32.59,2.89,-0.66,38.97,3.57,-0.63,43.78,2.03,-0.85,45.47,1.31,-0.59,42.23,2.65,-0.92,45.22,34.82,41.91,44.96,46.19,43.96,33929,0
13,19667.8,19976.9,17767.4,16629.7,15758.5,17724.1,16637.9,55.05,0.91,-0.96,37.2,2.97,-0.79,42.55,2.81,-0.72,48.64,1.89,-1.04,52.62,1.37,-0.63,46.02,3.09,-1.04,55,39.38,44.64,49.49,53.36,48.07,33929,0
14,19850,20397.7,18212,16922.6,16099.3,18267.7,17117.2,60.99,1.19,-1.26,39.52,2.65,-0.81,46.27,3.46,-0.84,51.73,0.89,-1.23,62.43,0.58,-0.82,53.28,3.26,-1.39,60.92,41.36,48.89,51.39,62.19,55.15,33929,0
15,19956.8,20537.1,18367.2,17325.3,16369.1,18557.5,17381.2,71.01,0.69,-1.54,39.96,2.41,-0.88,46.43,3.37,-0.84,54.15,0.47,-1.46,72.55,-0.71,-1.12,60.33,3.31,-1.71,70.16,41.49,48.96,53.16,70.72,61.93,33929,1
16,19633.4,20513.5,18418.6,17538.4,16478.9,18843,17727,92.34,0.51,-2.09,44.04,2.75,-0.98,51.7,2.81,-0.92,61.04,-0.15,-1.71,77.38,0.44,-1.29,63.52,2.23,-1.78,90.76,45.81,53.59,59.18,76.53,63.97,33929,0
17,18989.1,20413.9,18371.3,17615,16346.1,18676.1,17808,81.11,0.4,-1.84,44.34,2.44,-0.97,52.28,2.83,-0.9,55.49,-0.16,-1.52,70.84,1.24,-1,65.12,2.95,-1.84,79.67,45.81,54.21,53.81,71.08,66.23,33929,0
18,18419.6,20119.7,18025,17280,15856.2,18215.1,17696.3,56.22,1.14,-1.22,39.17,1.36,-0.85,46.62,2.53,-0.72,49.21,0.87,-1.07,51.87,0.97,-0.51,50.84,3.09,-1.22,56.14,39.68,48.43,49.01,52.33,52.71,33929,0
