time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,0
14,24899.7,21187,1259.3,387.1,29780.9,213.8,138.9,651.1,829.6,0,1038.4,1745.2,1844.9,1988.1,2116,2314.4,2087.4,2104.7,36.97,1.48,0.93,30.54,3.46,1.25,32.48,6.39,1.15,31.1,1.8,-0.01,28.24,-1.96,0.54,31.36,-2.39,0.52,39.38,35.25,40.02,32.89,26.82,29.49,54152
15,24088.4,20788.1,1259.4,387.6,29798.9,214,137.5,657.7,804.4,0,1100.5,1713.9,1796.1,1938,2045.9,2291.4,2029.9,2036.4,37.22,1.16,0.97,29.17,3.09,1.14,30.58,5.11,1.06,30.24,1.58,-0.1,26.43,-1.61,0.39,29.8,-2.47,0.48,39.35,33.4,36.75,31.72,25.21,27.81,54152
16,24634.3,21258.7,1259.7,385.1,29888.4,214.7,138.5,651.8,686.9,0,1027.4,1730.4,1771.8,1951.7,2021.7,2280.9,2013.5,2002,35.96,1.86,0.93,29.1,3.19,1.09,30.17,4.95,0.96,30.54,1.52,-0.22,25.64,-2.11,0.35,29.6,-2.84,0.61,38.75,33.38,36.08,31.84,23.88,27.37,54152
17,25714.1,21374.3,1259.2,385.9,29904.3,211.9,137.5,653,528.9,0,933.8,1770.9,1761,1961.7,2021.8,2284.8,2019.4,2000.7,36.05,2.36,0.89,29.15,3.78,0.97,30.55,5.33,0.97,33.07,1.43,-0.3,25.66,-2.37,0.26,30.05,-3.27,0.49,39.3,33.9,36.85,34.2,23.55,27.27,54152
18,26689.2,22540.2,1373.8,387.2,29963.5,209.9,52,661.6,176.3,0,839.1,1808.9,1761.4,1985.5,2019.9,2300.5,2004.2,2010,38.93,2.12,0.88,29.37,3.81,1.09,33.44,5.12,1.22,35.3,2.35,-0.3,26.18,-2.25,0.19,31.26,-3.39,0.2,41.93,34.27,39.78,37.35,24.12,28.07,54152
19,27079.2,23789.9,2209.9,388.7,29877.6,258.9,38.3,664.6,23.2,0,680.5,1860.5,1795.1,2016.3,2053.4,2308,2001.5,2044.7,46.81,3.22,1.17,34.69,3.96,1.14,39.37,5.34,1.27,41.7,3.17,-0.25,31.18,-2.14,0.16,39.32,-4.92,-0.05,51.2,39.79,45.98,44.62,29.2,34.35,54152
20,28431.1,25732.8,4724.8,389.8,29602.7,257.4,36.7,645.5,1.3,0,564.8,1945.9,1883.3,2089.5,2137.6,2350.6,2011.4,2120.9,49.52,3.88,1.27,38,4.26,1.11,45.06,5.71,1.75,48.62,3.87,-0.08,32.89,-1.74,0.16,39.87,-5.41,-0.11,54.67,43.37,52.52,52.41,31.31,34.35,54152
21,28789.9,25185.2,3506.8,391,29482.6,261.8,35.9,649.9,1.3,0,588.3,1927.2,1882.3,2076.4,2100.9,2297.9,1946.8,2073.5,44.31,1.5,1.5,34.17,3.5,1.14,38.1,4.12,1.56,38.16,3.33,-0.26,27.22,-1.63,0.15,33.74,-3.9,-0.15,47.31,38.81,43.78,41.23,25.74,29.69,54152
22,28311.1,24202.8,1254.1,392.6,29460.9,261.8,37,660.9,1.3,0,486.5,1863.9,1831,1991.9,1994.5,2181.9,1835.1,1966.4,39.78,0.22,1.32,28.72,2.38,0.84,30.59,2.38,1.27,33.94,2.74,-0.05,22.8,-0.83,-0.13,27.94,-2.93,-0.18,41.32,31.94,34.24,36.63,21.84,24.83,54152
23,27438.4,22167.7,1251.1,392.4,29434.2,263.4,36.3,624.8,1.3,0,416.5,1812.3,1763.5,1897.2,1887.1,2068.2,1728.7,1860.8,35.01,0.61,1.58,26.16,1.86,0.68,28.12,1.33,0.99,29.06,0.77,0.14,19.8,-0.05,-0.12,24.7,-2.56,0.11,37.2,28.7,30.44,29.97,19.63,22.25,54152
0,27167.1,20684,1115.4,393.1,29379.6,217.1,35.6,665.1,1.3,0,291.3,1766.2,1714.8,1833.1,1812.5,1998.1,1651.1,1784.4,36.59,2.19,1.78,26.99,0.99,0.88,28.85,0.98,1.26,29.08,2.8,0.42,20,0.52,-0.08,22.32,-0.35,0.46,40.56,28.86,31.09,32.3,20.44,22.43,57810
1,26856,20102.4,1102.4,392.6,29213.2,216.5,36.3,646.8,1.3,0,292.4,1740.6,1694.7,1786.9,1763.9,1945.2,1619.5,1736.7,34.48,1.92,1.46,26.25,0.9,0.78,27.46,1.03,1.24,28.13,2.69,0.58,19.26,0.56,0.01,21.58,-0.25,0.54,37.86,27.93,29.73,31.4,19.83,21.87,57810
2,25705.2,20653.1,1407.4,383.5,29176.7,221.5,35.5,658.7,1.3,0,282.5,1741.7,1693.2,1761.3,1729.3,1917.8,1616.1,1698,33.3,1.95,1.4,25.48,0.89,0.8,25.4,0.95,1.15,27.39,2.25,0.63,19.17,0.54,0.08,20.93,-0.12,0.58,36.65,27.17,27.5,30.27,19.79,21.39,57810
3,26415.1,20594.6,1407.9,408.2,29170.4,276,36,678.3,1.3,0,257.2,1767.8,1700.8,1753.8,1725.7,1916.3,1627.1,1693.4,33.71,2.18,1.44,25.9,0.99,0.8,25.71,1.08,1.12,28.36,2.42,0.71,19.21,0.59,0.1,20.9,-0.05,0.53,37.33,27.69,27.91,31.49,19.9,21.38,57810
4,27234.3,20552.5,1432.5,453.1,29167.8,381.7,35.1,683.9,1.3,0,252.8,1830,1720.6,1770.1,1762,1963.6,1700.4,1732.2,35.65,2.59,1.53,27.09,1.06,0.66,27.06,1.08,1.18,29.36,3.09,0.79,19.82,0.73,-0.02,21.76,-0.21,0.46,39.77,28.81,29.32,33.24,20.53,22.01,57810
5,28188.6,22384.8,2562.4,669.4,29185.8,373.9,36.7,731.5,1.3,0,237,1967.5,1761.3,1816.7,1872.2,2077.3,1853.7,1835.1,38.3,3.1,1.78,28.78,1.73,0.55,29.95,2.03,1.16,36.56,8.24,0.78,21.63,1.19,-0.1,24.91,-0.3,0.29,43.18,31.06,33.14,45.58,22.72,24.9,57810
6,28676.8,24877.9,4297.9,837.1,29183.8,376.4,35.1,743.9,1.3,0,293.5,2191.9,1833.4,1900.6,2058.7,2278.3,2088.6,2019.3,40.65,2.91,2.46,35.67,2.32,0.34,42.19,4.59,1.48,54.43,20.22,1.89,30.8,3.42,0.15,35.77,-1.64,1.22,46.02,38.33,48.26,76.54,34.37,35.35,57810
7,29159.9,32258.6,5268,1228.7,29191.2,389.5,38.1,683.4,13.4,0,271.8,2318.3,1885.3,1970.1,2155.4,2381.4,2242,2131.3,43.19,2.84,1.49,39.36,2.83,0.28,45.99,5.37,1.1,61.86,18.41,2.07,33.56,2.94,-0.06,34.61,-1.46,0.76,47.52,42.47,52.46,82.34,36.44,33.91,57810
8,29474.6,33010.4,5568.9,1435.5,29182.2,381.2,39.7,715.7,79.2,0,435.2,2336.3,1927.9,2043.2,2172.9,2360,2290.9,2164.2,47.27,2.76,1.25,42.29,3.29,0.61,44.29,4.07,0.98,52.7,13.63,1.72,34.73,3.04,0.04,35.11,-1.94,0.7,51.28,46.19,49.34,68.05,37.81,33.87,57810
9,30055.5,32158.3,5679.3,1474.6,29189.2,385.3,43.8,726.5,179.7,0,546.7,2354.9,1930.1,2082,2178.6,2325.6,2321.4,2158.7,45.29,2.58,1.13,47.68,3.77,0.89,41.86,6.55,0.95,43.68,13.9,1.37,34.01,2.94,0.02,35.12,-2.21,0.76,49,52.34,49.36,58.95,36.97,33.67,57810
10,29781.7,31939.2,4428.1,1446.5,29167.7,324.6,49.1,733.9,321.3,0,545.4,2375.4,1899.8,2073.2,2157.2,2293.9,2362.2,2180.4,40.96,2.61,0.81,48.56,3.01,0.8,38.95,6.06,0.84,41.53,11.68,1.45,35.56,2.71,0.02,34.53,-2.17,0.77,44.38,52.37,45.85,54.66,38.29,33.13,57810
11,28893.8,31563.7,3143.2,1466.7,29023.8,515.7,105.5,753.8,497.2,0,526.9,2355.5,1876.4,2034.7,2100.8,2250.4,2355.4,2158.6,37.42,1.11,0.67,44.47,1.43,0.93,37.53,5.05,0.88,38.56,9.21,1.4,34.59,2.48,0.2,34.41,-2.14,0.79,39.2,46.83,43.46,49.17,37.27,33.06,57810
12,28769.2,30987.8,1940.3,1453.4,28846.1,492.8,122.8,749,591.5,0,407.4,2349.9,1845.7,1974.1,2062.3,2213,2348,2150.3,35.11,1.22,0.72,42.28,0.99,1.28,34.42,4.05,1.14,37.37,8.45,1.39,35.73,2.31,0.18,32.63,-1.86,0.63,37.05,44.55,39.61,47.21,38.22,31.4,57810
13,28678.5,30272.7,1721.9,1406.5,28619.9,495.7,116.1,736.2,542.7,0,285.5,2323.1,1798.9,1911.1,2029.4,2169.1,2333.8,2123.6,32.5,0.99,0.83,38.58,1.15,1.07,32.64,4.04,1.37,35.49,7.75,1.36,34.18,2.07,0.14,30.26,-1.77,0.54,34.32,40.8,38.05,44.6,36.39,29.03,57810
14,28930.8,30102.6,1444.4,1429.6,28712.1,496.1,91.1,714.7,533.4,0,281.1,2277.6,1745.2,1844.9,1988.1,2116,2314.4,2087.4,31.23,1.11,0.83,36.97,1.48,0.93,30.54,3.46,1.25,32.48,6.39,1.15,31.1,1.8,-0.01,28.24,-1.96,0.54,33.17,39.38,35.25,40.02,32.89,26.82,57810
15,28597.4,29928,1237.7,1513.8,28698,497.8,68.2,727.5,362.6,0,207.1,2221.9,1713.9,1796.1,1938,2045.9,2291.4,2029.9,30.4,0.65,0.76,37.22,1.16,0.97,29.17,3.09,1.14,30.58,5.11,1.06,30.24,1.58,-0.1,26.43,-1.61,0.39,31.81,39.35,33.4,36.75,31.72,25.21,57810
16,28777.9,30562.5,1228.9,1567.5,28713.3,495.1,47.7,731.2,173.1,0,226.3,2214.3,1730.4,1771.8,1951.7,2021.7,2280.9,2013.5,31.04,1.02,0.71,35.96,1.86,0.93,29.1,3.19,1.09,30.17,4.95,0.96,30.54,1.52,-0.22,25.64,-2.11,0.35,32.77,38.75,33.38,36.08,31.84,23.88,57810
17,28592.5,30711.7,1373.5,1554.7,28730.2,493.6,45.2,749.6,71.3,0,243.9,2231.1,1770.9,1761,1961.7,2021.8,2284.8,2019.4,32.39,0.81,0.8,36.05,2.36,0.89,29.15,3.78,0.97,30.55,5.33,0.97,33.07,1.43,-0.3,25.66,-2.37,0.26,34,39.3,33.9,36.85,34.2,23.55,57810
18,28645.7,31246.8,1744.9,1551.1,28737.8,540.8,39.6,748.4,41.6,0,292.7,2223.6,1808.9,1761.4,1985.5,2019.9,2300.5,2004.2,35.66,1.02,0.87,38.93,2.12,0.88,29.37,3.81,1.09,33.44,5.12,1.22,35.3,2.35,-0.3,26.18,-2.25,0.19,37.55,41.93,34.27,39.78,37.35,24.12,57810
19,28434.1,31029,3938.2,1524.9,28739.4,539.4,40.3,722.1,8.4,0,285.4,2212,1860.5,1795.1,2016.3,2053.4,2308,2001.5,45.1,0.78,0.6,46.81,3.22,1.17,34.69,3.96,1.14,39.37,5.34,1.27,41.7,3.17,-0.25,31.18,-2.14,0.16,46.48,51.2,39.79,45.98,44.62,29.2,57810
20,28657.7,31842.2,5298.1,1589.7,28751.3,538.8,38.3,731.6,8.4,0,255.8,2253.6,1945.9,1883.3,2089.5,2137.6,2350.6,2011.4,50.95,0.86,0.88,49.52,3.88,1.27,38,4.26,1.11,45.06,5.71,1.75,48.62,3.87,-0.08,32.89,-1.74,0.16,52.69,54.67,43.37,52.52,52.41,31.31,57810
21,29281.2,31006.5,3382.4,1594.6,28745.9,540.1,37.5,730.9,8.4,0,257.3,2192.2,1927.2,1882.3,2076.4,2100.9,2297.9,1946.8,45.06,0.26,0.46,44.31,1.5,1.5,34.17,3.5,1.14,38.1,4.12,1.56,38.16,3.33,-0.26,27.22,-1.63,0.15,45.78,47.31,38.81,43.78,41.23,25.74,57810
22,28583.5,28329,1732.3,1528.1,28757.5,364.3,38.9,707.8,8.4,0,228.5,2074.8,1863.9,1831,1991.9,1994.5,2181.9,1835.1,41.12,1.28,1.06,39.78,0.22,1.32,28.72,2.38,0.84,30.59,2.38,1.27,33.94,2.74,-0.05,22.8,-0.83,-0.13,43.46,41.32,31.94,34.24,36.63,21.84,57810
23,28362.2,24620.4,1198.5,1170.1,28775.3,366.6,38,730.6,8.4,0,186.6,1965.4,1812.3,1763.5,1897.2,1887.1,2068.2,1728.7,35.1,0.76,1,35.01,0.61,1.58,26.16,1.86,0.68,28.12,1.33,0.99,29.06,0.77,0.14,19.8,-0.05,-0.12,36.86,37.2,28.7,30.44,29.97,19.63,57810
0,27774.7,22006.7,1233.7,830.5,28755.8,318.4,38.7,713.1,8.4,0,192.4,1897.4,1766.2,1714.8,1833.1,1812.5,1998.1,1651.1,33.28,0.72,0.49,36.59,2.19,1.78,26.99,0.99,0.88,28.85,0.98,1.26,29.08,2.8,0.42,20,0.52,-0.08,34.49,40.56,28.86,31.09,32.3,20.44,59620
1,27782.5,21067.8,1020.1,763.3,28782.2,318.8,36.8,690,8.4,0,335.6,1851.9,1740.6,1694.7,1786.9,1763.9,1945.2,1619.5,32.57,0.96,0.49,34.48,1.92,1.46,26.25,0.9,0.78,27.46,1.03,1.24,28.13,2.69,0.58,19.26,0.56,0.01,34.02,37.86,27.93,29.73,31.4,19.83,59620
2,26847.4,20836.5,1097.8,688.8,28780.3,321,38.6,700.2,8.4,0,423.1,1843.1,1741.7,1693.2,1761.3,1729.3,1917.8,1616.1,32.11,0.96,0.48,33.3,1.95,1.4,25.48,0.89,0.8,25.4,0.95,1.15,27.39,2.25,0.63,19.17,0.54,0.08,33.55,36.65,27.17,27.5,30.27,19.79,59620
3,26918.3,20520.5,1079.1,685.7,28801.5,324.1,39.7,699,8.4,0,581.8,1861.6,1767.8,1700.8,1753.8,1725.7,1916.3,1627.1,33.25,0.97,0.55,33.71,2.18,1.44,25.9,0.99,0.8,25.71,1.08,1.12,28.36,2.42,0.71,19.21,0.59,0.1,34.77,37.33,27.69,27.91,31.49,19.9,59620
4,27299.4,21676.8,1132.9,686,28766,326.4,37.4,723.8,8.4,0,487.5,1917.7,1830,1720.6,1770.1,1762,1963.6,1700.4,36.13,1.33,0.65,35.65,2.59,1.53,27.09,1.06,0.66,27.06,1.08,1.18,29.36,3.09,0.79,19.82,0.73,-0.02,38.11,39.77,28.81,29.32,33.24,20.53,59620
5,28255.8,23162.4,1148,685.7,28815.2,326.7,37,711.6,8.4,0,532.1,2053.3,1967.5,1761.3,1816.7,1872.2,2077.3,1853.7,43.99,1.95,0.78,38.3,3.1,1.78,28.78,1.73,0.55,29.95,2.03,1.16,36.56,8.24,0.78,21.63,1.19,-0.1,46.72,43.18,31.06,33.14,45.58,22.72,59620
6,29242.8,29513.7,3622.8,1162.7,28787.6,374.4,34.9,717.1,8.4,0,535.1,2278.5,2191.9,1833.4,1900.6,2058.7,2278.3,2088.6,52.84,1.97,1.39,40.65,2.91,2.46,35.67,2.32,0.34,42.19,4.59,1.48,54.43,20.22,1.89,30.8,3.42,0.15,56.2,46.02,38.33,48.26,76.54,34.37,59620
7,29562.8,33219,4773.5,927.8,28783,374.5,45.3,754.4,28.7,0,467.9,2370.7,2318.3,1885.3,1970.1,2155.4,2381.4,2242,63.59,0.84,1.01,43.19,2.84,1.49,39.36,2.83,0.28,45.99,5.37,1.1,61.86,18.41,2.07,33.56,2.94,-0.06,65.44,47.52,42.47,52.46,82.34,36.44,59620
8,29453.5,32526.4,4281.4,956.6,28799.4,372.7,53,725,136,0,359.3,2339.6,2336.3,1927.9,2043.2,2172.9,2360,2290.9,59.02,0.75,0.89,47.27,2.76,1.25,42.29,3.29,0.61,44.29,4.07,0.98,52.7,13.63,1.72,34.73,3.04,0.04,60.66,51.28,46.19,49.34,68.05,37.81,59620
9,28875.5,30397.4,3855.5,921.2,28722.2,371,62.6,718.7,340.4,0,263.8,2286,2354.9,1930.1,2082,2178.6,2325.6,2321.4,54.5,1.78,1.09,45.29,2.58,1.13,47.68,3.77,0.89,41.86,6.55,0.95,43.68,13.9,1.37,34.01,2.94,0.02,57.37,49,52.34,49.36,58.95,36.97,59620
10,28991.8,30203.2,2172.4,838.9,28780.3,322.3,96.6,721.4,525.8,0,219.2,2249.2,2375.4,1899.8,2073.2,2157.2,2293.9,2362.2,52.2,1.5,1.4,40.96,2.61,0.81,48.56,3.01,0.8,38.95,6.06,0.84,41.53,11.68,1.45,35.56,2.71,0.02,55.1,44.38,52.37,45.85,54.66,38.29,59620
11,28762.9,28748.2,1893.8,910.2,28767.1,318,111.9,721.9,653,0,454.8,2211.8,2355.5,1876.4,2034.7,2100.8,2250.4,2355.4,49.6,1.05,1.07,37.42,1.11,0.67,44.47,1.43,0.93,37.53,5.05,0.88,38.56,9.21,1.4,34.59,2.48,0.2,51.72,39.2,46.83,43.46,49.17,37.27,59620
12,28284.8,27153.7,1287.7,937.4,28731.5,314.4,105.4,732.1,773.5,0,447.3,2186.3,2349.9,1845.7,1974.1,2062.3,2213,2348,51.76,0.12,1.32,35.11,1.22,0.72,42.28,0.99,1.28,34.42,4.05,1.14,37.37,8.45,1.39,35.73,2.31,0.18,53.2,37.05,44.55,39.61,47.21,38.22,59620
13,28579.5,27066.8,1243.3,918,28732,470.6,144.4,745.6,739.5,0,657.6,2157.7,2323.1,1798.9,1911.1,2029.4,2169.1,2333.8,49.04,-0.25,1.09,32.5,0.99,0.83,38.58,1.15,1.07,32.64,4.04,1.37,35.49,7.75,1.36,34.18,2.07,0.14,49.88,34.32,40.8,38.05,44.6,36.39,59620
14,28700.8,26103.8,1099.9,927.5,28721.6,315.3,137.8,756.5,772.1,0,857.1,2131.4,2277.6,1745.2,1844.9,1988.1,2116,2314.4,45.46,-0.11,1.03,31.23,1.11,0.83,36.97,1.48,0.93,30.54,3.46,1.25,32.48,6.39,1.15,31.1,1.8,-0.01,46.38,33.17,39.38,35.25,40.02,32.89,59620
15,27784.6,25376.4,1183.7,839.2,28719.2,312.7,109,757.1,723.8,0,1160.4,2088,2221.9,1713.9,1796.1,1938,2045.9,2291.4,40.08,0.14,0.81,30.4,0.65,0.76,37.22,1.16,0.97,29.17,3.09,1.14,30.58,5.11,1.06,30.24,1.58,-0.1,41.03,31.81,39.35,33.4,36.75,31.72,59620
16,27159.7,24647.4,1106,839.1,28737.9,318.5,126.5,764.5,633.9,0,1297,2080.2,2214.3,1730.4,1771.8,1951.7,2021.7,2280.9,39.51,0.35,0.71,31.04,1.02,0.71,35.96,1.86,0.93,29.1,3.19,1.09,30.17,4.95,0.96,30.54,1.52,-0.22,40.57,32.77,38.75,33.38,36.08,31.84,59620
17,26679.2,25174.1,1198.7,874,28761.8,307.8,137.8,762.9,459.2,0,1284.9,2091.3,2231.1,1770.9,1761,1961.7,2021.8,2284.8,42.77,0.15,0.71,32.39,0.81,0.8,36.05,2.36,0.89,29.15,3.78,0.97,30.55,5.33,0.97,33.07,1.43,-0.3,43.63,34,39.3,33.9,36.85,34.2,59620
18,26965.3,26055,1509.6,873,28715.4,309.5,96.5,746.6,222.3,0,1260.6,2097.1,2223.6,1808.9,1761.4,1985.5,2019.9,2300.5,43.33,0.53,0.74,35.66,1.02,0.87,38.93,2.12,0.88,29.37,3.81,1.09,33.44,5.12,1.22,35.3,2.35,-0.3,44.6,37.55,41.93,34.27,39.78,37.35,59620
19,27367.2,26771.8,2201.1,876.5,28702.9,309.2,44.9,697.1,14.9,0,1195.9,2113.3,2212,1860.5,1795.1,2016.3,2053.4,2308,45.82,0.14,0.09,45.1,0.78,0.6,46.81,3.22,1.17,34.69,3.96,1.14,39.37,5.34,1.27,41.7,3.17,-0.25,46.05,46.48,51.2,39.79,45.98,44.62,59620
20,28776.2,28720.7,3352.9,944.5,28697.8,363.1,42.6,746.9,8.4,0,1034.7,2172.5,2253.6,1945.9,1883.3,2089.5,2137.6,2350.6,52.04,0.31,0.26,50.95,0.86,0.88,49.52,3.88,1.27,38,4.26,1.11,45.06,5.71,1.75,48.62,3.87,-0.08,52.61,52.69,54.67,43.37,52.52,52.41,59620
21,28731.2,28136.2,2229.4,973.7,28591.9,365.1,38.1,698.6,8.4,0,1428.1,2129.1,2192.2,1927.2,1882.3,2076.4,2100.9,2297.9,47.94,-0.09,0.35,45.06,0.26,0.46,44.31,1.5,1.5,34.17,3.5,1.14,38.1,4.12,1.56,38.16,3.33,-0.26,48.2,45.78,47.31,38.81,43.78,41.23,59620
22,28131.9,26620.3,1029,540.9,28602.7,363.2,36.9,710,8.4,0,1577.6,2018.8,2074.8,1863.9,1831,1991.9,1994.5,2181.9,40.18,0.93,0.52,41.12,1.28,1.06,39.78,0.22,1.32,28.72,2.38,0.84,30.59,2.38,1.27,33.94,2.74,-0.05,41.63,43.46,41.32,31.94,34.24,36.63,59620
23,27583.3,21745.2,1044.6,391.8,28720.1,318.3,35.6,705.6,8.4,0,1963.9,1924,1965.4,1812.3,1763.5,1897.2,1887.1,2068.2,37.06,0.63,0.39,35.1,0.76,1,35.01,0.61,1.58,26.16,1.86,0.68,28.12,1.33,0.99,29.06,0.77,0.14,38.08,36.86,37.2,28.7,30.44,29.97,59620
0,27943.1,19629.4,948.5,392.5,28734.9,320.2,42.9,746.6,8.4,0,2289.3,1870.2,1897.4,1766.2,1714.8,1833.1,1812.5,1998.1,30.97,0.29,0.13,33.28,0.72,0.49,36.59,2.19,1.78,26.99,0.99,0.88,28.85,0.98,1.26,29.08,2.8,0.42,31.39,34.49,40.56,28.86,31.09,32.3,61162
1,26461.3,18141,986.5,393.4,28748.8,318.1,39.2,688.4,1.3,0,2390.8,1841.2,1851.9,1740.6,1694.7,1786.9,1763.9,1945.2,29.38,0.38,0.09,32.57,0.96,0.49,34.48,1.92,1.46,26.25,0.9,0.78,27.46,1.03,1.24,28.13,2.69,0.58,29.85,34.02,37.86,27.93,29.73,31.4,61162
2,25642.8,18582.1,900.8,387.4,28605.4,316.9,39.2,701.6,1.3,0,2993,1825.6,1843.1,1741.7,1693.2,1761.3,1729.3,1917.8,28.63,0.42,0.12,32.11,0.96,0.48,33.3,1.95,1.4,25.48,0.89,0.8,25.4,0.95,1.15,27.39,2.25,0.63,29.17,33.55,36.65,27.17,27.5,30.27,61162
3,25076,18550.5,912.5,390.8,28475.7,320.3,38.4,695.2,1.3,0,3393.3,1830.2,1861.6,1767.8,1700.8,1753.8,1725.7,1916.3,28.76,0.46,0.13,33.25,0.97,0.55,33.71,2.18,1.44,25.9,0.99,0.8,25.71,1.08,1.12,28.36,2.42,0.71,29.35,34.77,37.33,27.69,27.91,31.49,61162
4,25277.6,19038,890.2,392,28509,372.1,38.1,686.8,1.3,0,3678,1872.9,1917.7,1830,1720.6,1770.1,1762,1963.6,30.94,0.65,0.05,36.13,1.33,0.65,35.65,2.59,1.53,27.09,1.06,0.66,27.06,1.08,1.18,29.36,3.09,0.79,31.64,38.11,39.77,28.81,29.32,33.24,61162
5,25842.4,21315.1,1738.2,393.3,28320.2,374.7,140.3,703.4,1.3,0,3163.9,2005.3,2053.3,1967.5,1761.3,1816.7,1872.2,2077.3,34.73,0.89,-0.11,43.99,1.95,0.78,38.3,3.1,1.78,28.78,1.73,0.55,29.95,2.03,1.16,36.56,8.24,0.78,35.51,46.72,43.18,31.06,33.14,45.58,61162
6,26320.3,26531.1,4496.1,395.3,28272.8,377.7,141.4,714.7,1.3,0,3952.6,2213,2278.5,2191.9,1833.4,1900.6,2058.7,2278.3,47.49,1,-0.04,52.84,1.97,1.39,40.65,2.91,2.46,35.67,2.32,0.34,42.19,4.59,1.48,54.43,20.22,1.89,48.45,56.2,46.02,38.33,48.26,76.54,61162
7,27584.1,29768.9,5358.1,395,28302.5,427.7,155.2,732.9,80.8,0,3979,2307.1,2370.7,2318.3,1885.3,1970.1,2155.4,2381.4,49.32,1.44,-0.66,63.59,0.84,1.01,43.19,2.84,1.49,39.36,2.83,0.28,45.99,5.37,1.1,61.86,18.41,2.07,50.1,65.44,47.52,42.47,52.46,82.34,61162
8,27720.7,28098,4294.6,403.4,28335.6,328.5,193.3,731.7,454.3,0,3841,2303.4,2339.6,2336.3,1927.9,2043.2,2172.9,2360,46.54,1.15,-0.43,59.02,0.75,0.89,47.27,2.76,1.25,42.29,3.29,0.61,44.29,4.07,0.98,52.7,13.63,1.72,47.26,60.66,51.28,46.19,49.34,68.05,61162
9,27203,26859,3099.8,398.4,28415.9,325,226.7,736.8,645.6,0,3316.1,2254,2286,2354.9,1930.1,2082,2178.6,2325.6,41.67,1.05,-0.31,54.5,1.78,1.09,45.29,2.58,1.13,47.68,3.77,0.89,41.86,6.55,0.95,43.68,13.9,1.37,42.41,57.37,49,52.34,49.36,58.95,61162
10,27647,22735.5,2484.2,90.6,29242.5,338.7,211,745.8,737.6,0,3034.8,2199.7,2249.2,2375.4,1899.8,2073.2,2157.2,2293.9,40.61,0.81,-0.12,52.2,1.5,1.4,40.96,2.61,0.81,48.56,3.01,0.8,38.95,6.06,0.84,41.53,11.68,1.45,41.3,55.1,44.38,52.37,45.85,54.66,61162
11,27487.1,23889.2,1995.5,387.4,28480.6,322.4,218.6,736.2,788.2,0,3455.3,2137.9,2211.8,2355.5,1876.4,2034.7,2100.8,2250.4,39.19,0.7,-0.22,49.6,1.05,1.07,37.42,1.11,0.67,44.47,1.43,0.93,37.53,5.05,0.88,38.56,9.21,1.4,39.67,51.72,39.2,46.83,43.46,49.17,61162
12,27453,23627.7,986.2,379.8,28571.8,320.1,135,720.4,833.6,0,3248.9,2100.3,2186.3,2349.9,1845.7,1974.1,2062.3,2213,37.4,0.63,-0.23,51.76,0.12,1.32,35.11,1.22,0.72,42.28,0.99,1.28,34.42,4.05,1.14,37.37,8.45,1.39,37.8,53.2,37.05,44.55,39.61,47.21,61162
13,27955.7,23106.8,1091.2,380.3,28619.7,321.4,137.9,687.5,746.5,0,2750.5,2047.2,2157.7,2323.1,1798.9,1911.1,2029.4,2169.1,35.76,0.47,-0.31,49.04,-0.25,1.09,32.5,0.99,0.83,38.58,1.15,1.07,32.64,4.04,1.37,35.49,7.75,1.36,35.92,49.88,34.32,40.8,38.05,44.6,61162
14,27943.8,22523.9,1120.6,378.9,28632.8,322.1,100.8,647.2,731,0,2876.7,2015.6,2131.4,2277.6,1745.2,1844.9,1988.1,2116,33.07,0.59,-0.06,45.46,-0.11,1.03,31.23,1.11,0.83,36.97,1.48,0.93,30.54,3.46,1.25,32.48,6.39,1.15,33.6,46.38,33.17,39.38,35.25,40.02,61162
15,27760.2,21954.3,1046.7,374.1,28648.3,322.1,129.6,646.8,681.3,0,3130.9,1952.3,2088,2221.9,1713.9,1796.1,1938,2045.9,31.25,0.4,0.19,40.08,0.14,0.81,30.4,0.65,0.76,37.22,1.16,0.97,29.17,3.09,1.14,30.58,5.11,1.06,31.84,41.03,31.81,39.35,33.4,36.75,61162
16,27020.9,21639.1,1186.7,374.9,28673.2,318.2,84.8,661.4,557.6,0,3540.2,1916.2,2080.2,2214.3,1730.4,1771.8,1951.7,2021.7,31.48,0.4,0.16,39.51,0.35,0.71,31.04,1.02,0.71,35.96,1.86,0.93,29.1,3.19,1.09,30.17,4.95,0.96,32.04,40.57,32.77,38.75,33.38,36.08,61162
