time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,0
3,24866.2,22042.5,316.7,472.3,29471.9,180.5,0,504.9,0,0,918.1,6009.2,5993.1,5789.9,5808.4,6126.6,6241,6059.8,20.34,1.5,0.29,19.04,1.48,0.39,20.23,1.37,0.51,20.26,0.91,0.28,19.18,0.76,0.26,17.22,1.49,0.24,22.13,20.91,22.11,21.45,20.2,18.95,54048
4,24414.6,22224.3,317.9,491.1,29475,180.1,0,509.3,0,0,919.4,6160.3,6137.3,5723.4,5820.7,6226.2,6332.8,6169.5,20.29,1.61,0.26,18.92,1.45,0.42,19.77,1.61,0.52,20.87,1.01,0.35,19.96,0.92,0.36,18.04,1.44,0.28,22.16,20.79,21.9,22.23,21.24,19.76,54048
5,26275.7,23150.4,326.4,603.6,29484.4,180.4,0,503.8,0,0,832,6465,6539.7,5726.2,5901.2,6601.5,6658.4,6519.2,21.54,1.58,0.3,19.31,1.51,0.45,20.2,1.61,0.49,23.19,1.19,0.39,22.29,1.01,0.49,20.82,1.25,0.36,23.42,21.27,22.3,24.77,23.79,22.43,54048
6,28664,26689,408.8,672.7,29479.8,178.7,0,492,0,0,660,7164.5,7303.6,5788.7,6146.6,7282.3,7313,7241.4,29.55,1.5,0.38,20.16,1.53,0.48,20.65,1.96,0.69,29.58,1.85,0.68,27.19,1.09,0.75,24.29,1.4,0.42,31.43,22.17,23.3,32.11,29.03,26.11,54048
7,30552.1,29405.2,410.2,873.5,29490.3,177.7,0,496.2,0,0,750.4,7619.1,7835.8,5867.9,6445.1,7801.5,7770.4,7732,29.14,1.08,0.33,21.07,1.42,0.61,22.03,1.71,0.75,29.21,1.41,0.83,29.25,1.13,0.84,24.11,0.9,0.43,30.55,23.1,24.49,31.45,31.22,25.44,54048
8,30547.2,30197.4,413.5,821.5,29508.7,177.5,0,485.2,70.1,0,660.8,7682.4,8048.1,5983.5,6692.1,7943.1,7776.3,7903.1,29.71,1.1,0.41,22.47,1.3,0.79,23.42,1.61,0.85,29.33,1.54,0.84,29.16,0.93,0.93,24.22,1.08,0.47,31.22,24.56,25.88,31.71,31.02,25.77,54048
9,31360.4,31328.8,628.3,966.5,29503.4,176.6,0,486.8,224.7,0,603.7,7854.8,8163.2,6325.1,6928.5,8085.2,7873.4,8006.8,35.69,0.81,0.53,24.58,1.46,0.94,27.4,1.96,1.01,31.66,1.47,0.95,31.39,0.79,0.99,26.01,1.17,0.43,37.03,26.98,30.37,34.08,33.17,27.61,54048
10,31178.8,32843.2,686.4,973.6,29480,177,0,470.8,278.1,0,723.4,8070.6,8380.5,6558.6,7108.4,8208.2,8035.7,8220.8,40.94,0.42,0.72,28.57,1.52,1.2,32.08,2.1,1.18,37.21,1.47,1.11,33.33,0.93,1.13,28.76,1.58,0.49,42.08,31.29,35.36,39.79,35.39,30.83,54048
11,32150.7,34999.4,1017,1026.2,29462.7,191.6,0,489.7,383.5,0,813.5,8241.8,8425.5,6697.6,7290.9,8182.2,8109.4,8314.2,41.83,0.6,0.77,32.22,1.63,1.51,36.93,4.35,1.38,39.85,2.14,1.16,36.48,0.85,1.3,30.23,1.77,0.52,43.2,35.36,42.66,43.15,38.63,32.52,54048
12,32287.5,36761.4,1648.9,1081.7,29442.5,178.6,0,487,401.5,0,1055.1,8424.1,8433.6,6885.6,7606.9,8233.1,8062.8,8428.6,42.36,0.76,0.73,34.86,1.07,1.62,41.31,6,1.49,41.71,2.88,1.31,40.49,1.35,1.51,34.9,2.35,0.72,43.85,37.55,48.8,45.9,43.35,37.97,54048
13,32433.5,37669.6,2161.5,1187.5,29596.3,773.5,0,471.8,374.3,0,1413.4,8696.3,8536.6,6951.2,7796.9,8250.8,8118.2,8639.6,43.39,1.28,0.75,39.66,0.64,1.82,42.99,6.35,1.44,43.98,2.48,1.38,42.35,2.17,1.55,37.01,2.62,0.61,45.42,42.12,50.78,47.84,46.07,40.24,54048
14,32405.5,37539.8,3182.1,1238.3,29591.9,867.9,0,506.5,382.6,0,1582.3,8774.4,8460.3,7022.7,7850.6,8159.1,8145.2,8741.8,45.9,2.27,0.86,41.24,0.95,1.97,47.34,10.65,1.44,48.63,2.91,1.43,44.47,2.8,1.61,38.24,2.85,0.61,49.03,44.16,59.43,52.97,48.88,41.7,54048
15,31960.7,40021.8,3290.6,1238.6,29586,868.1,0,489.6,321.1,0,1316.8,8731.1,8336.1,7026,7964.1,8008.8,8138.5,8715.4,48.7,2.05,0.84,43.77,1.14,2.05,52.4,12.38,1.45,50.52,2.76,1.18,45.96,2.31,1.67,39.8,2.91,0.65,51.59,46.96,66.23,54.46,49.94,43.36,54048
16,31582.8,39161,3857.1,1229.8,29595.8,1107.7,0,485.7,197.5,0,1482,8573.2,8393.3,7006.4,8090.3,7877.7,8103.7,8696.7,53.12,2.55,1.03,47.62,1.22,2.33,55.18,11.24,1.5,51.95,4.86,1.13,52.21,2.29,1.76,44.39,2.97,0.66,56.7,51.17,67.92,57.94,56.26,48.02,54048
17,31158.8,39119.6,3584.1,1232.3,29600,823.9,0,508.5,73.3,0,1673.9,8331.7,8315.7,7081,8088.4,7807.2,8063.4,8609.9,51.18,1.7,0.98,46.87,1.1,2.09,52.27,10.67,1.36,48.01,2.14,0.98,47.78,1.25,1.52,40.86,2.53,0.56,53.86,50.06,64.3,51.13,50.55,43.95,54048
18,30307.8,37827.5,3089.7,1235.3,29610.4,531.6,0,507.6,0,0,2446.2,8332.5,8401.4,7181.6,7932.1,7752.3,7928.2,8553.4,47.96,0.73,0.89,46.41,-0.17,1.87,45.62,5.57,1.29,41.79,2.18,0.97,44.59,1.05,1.45,37.4,2,0.4,49.58,48.11,52.48,44.94,47.09,39.8,54048
19,30169.2,38399.9,3059.3,1223,29640.2,371.9,0,499.5,0,0,2828.8,8525.6,8583.1,7426.3,8010.5,7896.9,8183.1,8763.6,56.07,0.3,1.13,54.9,0.8,2.32,49.29,4.91,1.65,42.85,2.88,1.08,52.39,1.16,1.69,40.01,1.71,0.38,57.5,58.02,55.85,46.81,55.24,42.1,54048
20,30518.2,36327.2,1992.7,1047.6,29651.1,466.6,0,512.7,0,0,3063.5,8392,8440.4,7372.7,7995.6,7747.6,8131.9,8743,44.48,0.16,1.13,46.34,1.59,1.91,41.84,3.99,1.37,40.51,2.63,1.11,41.38,1.58,1.3,35.8,2.39,0.58,45.77,49.84,47.2,44.25,44.26,38.77,54048
21,30785.6,34283.8,491.9,877.5,29580.5,373,0,508.9,0,0,2698.5,7968.6,8000.2,7163,7724.8,7529.9,7821.4,8397.8,37.26,0.63,0.87,39.22,1.28,1.57,34.98,1.71,1.09,32.15,1.45,0.8,34.16,0.87,1.06,28.59,1.66,0.32,38.76,42.07,37.78,34.4,36.09,30.57,54048
22,29176.6,28524.2,419.6,799,29362.7,375.3,0,507.1,0,0,2651.6,7365.9,7448.5,6823.6,7369.9,7170.3,7338.4,7899,29.6,0.8,0.56,28.78,0.79,0.98,28.11,0.78,0.66,26.46,1.43,0.51,27.42,0.63,0.69,23.23,1.31,0.21,30.96,30.55,29.55,28.4,28.74,24.75,54048
23,27910.5,25515.6,402.5,649.6,29381.5,171.7,0,516.9,0,0,2395.3,6877.6,6962.6,6540.3,6958.2,6678.1,6933.6,7352.8,25.58,0.57,0.46,24.08,1.19,0.61,24.48,1.52,0.43,24.24,1.47,0.36,23.94,0.63,0.56,21.67,1.44,0.23,26.61,25.88,26.43,26.07,25.13,23.34,54048
0,26285.2,22940.7,356.4,588.3,29414.9,173.3,0,503.6,0,0,2376.9,6550.7,6546,6302.4,6517.8,6311,6570.9,6937.5,24.86,0.19,0.31,22.68,1.24,0.39,22.16,1.18,0.49,24.67,1.46,0.57,23.79,0.69,0.43,21.86,0.65,0.32,25.36,24.31,23.83,26.7,24.91,22.83,54051
1,24360.8,20556.6,361.1,503.5,29490.6,174.4,0,509.4,0,0,2338.3,6258.3,6271.1,6130.6,6260.8,6083.2,6348.3,6601.5,22.96,0.9,0.31,20.99,1.45,0.33,20.8,1.39,0.46,22.01,1.49,0.53,21.95,0.72,0.34,20.7,0.71,0.3,24.17,22.77,22.65,24.03,23.01,21.71,54051
2,22096.7,20975.7,365.8,503.7,29521.7,176.9,0,514.6,0,0,2006.1,6121.2,6108.3,6068.4,6060.2,5921.6,6115.7,6389.9,21.99,1.21,0.35,20.55,1.44,0.3,19.81,1.5,0.4,20.9,1.41,0.52,20.98,0.77,0.29,19.77,0.71,0.29,23.55,22.29,21.71,22.83,22.04,20.77,54051
3,22038.6,20643,365.9,503,29510.5,177,0,518.7,0,0,1539.8,5982,6009.2,5993.1,5789.9,5808.4,6126.6,6241,21.66,1.34,0.34,20.34,1.5,0.29,19.04,1.48,0.39,20.23,1.37,0.51,20.26,0.91,0.28,19.18,0.76,0.26,23.34,22.13,20.91,22.11,21.45,20.2,54051
4,22252,20520.9,366.3,503.2,29527.6,177.1,0,524.3,0,0,1778.1,6062.9,6160.3,6137.3,5723.4,5820.7,6226.2,6332.8,21.73,1.65,0.39,20.29,1.61,0.26,18.92,1.45,0.42,19.77,1.61,0.52,20.87,1.01,0.35,19.96,0.92,0.36,23.77,22.16,20.79,21.9,22.23,21.24,54051
5,23996.5,21456.7,364.1,502.7,29533.3,176.2,0,515.2,0,0,2098.8,6459.7,6465,6539.7,5726.2,5901.2,6601.5,6658.4,25.18,1.38,0.41,21.54,1.58,0.3,19.31,1.51,0.45,20.2,1.61,0.49,23.19,1.19,0.39,22.29,1.01,0.49,26.97,23.42,21.27,22.3,24.77,23.79,54051
6,26991.8,24903.6,393.3,572.6,29544.4,175.9,0,549.3,0,0,1930.5,7127.6,7164.5,7303.6,5788.7,6146.6,7282.3,7313,31.79,1.87,0.6,29.55,1.5,0.38,20.16,1.53,0.48,20.65,1.96,0.69,29.58,1.85,0.68,27.19,1.09,0.75,34.26,31.43,22.17,23.3,32.11,29.03,54051
7,30399.1,27561.2,420.5,799.5,29551.9,222.2,0,554.6,0,0,1835.9,7563.8,7619.1,7835.8,5867.9,6445.1,7801.5,7770.4,33.79,1.59,0.66,29.14,1.08,0.33,21.07,1.42,0.61,22.03,1.71,0.75,29.21,1.41,0.83,29.25,1.13,0.84,36.04,30.55,23.1,24.49,31.45,31.22,54051
8,29525.7,28371.9,407.6,776.8,29557.4,252.4,0,522.7,17.3,0,2338.5,7622.6,7682.4,8048.1,5983.5,6692.1,7943.1,7776.3,34.96,1.52,0.6,29.71,1.1,0.41,22.47,1.3,0.79,23.42,1.61,0.85,29.33,1.54,0.84,29.16,0.93,0.93,37.08,31.22,24.56,25.88,31.71,31.02,54051
9,29579.3,29659.1,460.5,729.7,29548.6,235.8,0,569.2,29.8,0,2337.7,7709.4,7854.8,8163.2,6325.1,6928.5,8085.2,7873.4,36.82,1.37,0.65,35.69,0.81,0.53,24.58,1.46,0.94,27.4,1.96,1.01,31.66,1.47,0.95,31.39,0.79,0.99,38.84,37.03,26.98,30.37,34.08,33.17,54051
10,30119,30498.8,897.5,775.6,29561.1,244.1,0,563.7,87.2,0,2074.1,7811.3,8070.6,8380.5,6558.6,7108.4,8208.2,8035.7,40.79,1.53,0.76,40.94,0.42,0.72,28.57,1.52,1.2,32.08,2.1,1.18,37.21,1.47,1.11,33.33,0.93,1.13,43.08,42.08,31.29,35.36,39.79,35.39,54051
11,30638.6,30934.8,1576.7,775,29551.2,235,0,562.5,106,0,1767.1,7859.8,8241.8,8425.5,6697.6,7290.9,8182.2,8109.4,43.16,4.34,0.94,41.83,0.6,0.77,32.22,1.63,1.51,36.93,4.35,1.38,39.85,2.14,1.16,36.48,0.85,1.3,48.44,43.2,35.36,42.66,43.15,38.63,54051
12,30930.2,31589.5,1665.7,776.5,29558.1,171.6,3,554.5,153.4,0,1356.8,7874.7,8424.1,8433.6,6885.6,7606.9,8233.1,8062.8,45.67,6.22,1.05,42.36,0.76,0.73,34.86,1.07,1.62,41.31,6,1.49,41.71,2.88,1.31,40.49,1.35,1.51,52.94,43.85,37.55,48.8,45.9,43.35,54051
13,31306.2,32641.1,1684.6,907.1,29576.3,171,3.8,534,174.8,0,1067.1,7918.9,8696.3,8536.6,6951.2,7796.9,8250.8,8118.2,48.91,7.35,1.18,43.39,1.28,0.75,39.66,0.64,1.82,42.99,6.35,1.44,43.98,2.48,1.38,42.35,2.17,1.55,57.44,45.42,42.12,50.78,47.84,46.07,54051
14,31087.6,33600.6,1901.5,908.7,29596.9,198.6,3.9,517.3,167.9,0,921.6,7875.8,8774.4,8460.3,7022.7,7850.6,8159.1,8145.2,53.66,8.2,1.28,45.9,2.27,0.86,41.24,0.95,1.97,47.34,10.65,1.44,48.63,2.91,1.43,44.47,2.8,1.61,63.14,49.03,44.16,59.43,52.97,48.88,54051
15,30824.4,32522,2398.4,893,29617.2,200.2,3.9,544.7,179.3,0,1010.6,7795.6,8731.1,8336.1,7026,7964.1,8008.8,8138.5,55.35,7.32,1.22,48.7,2.05,0.84,43.77,1.14,2.05,52.4,12.38,1.45,50.52,2.76,1.18,45.96,2.31,1.67,63.89,51.59,46.96,66.23,54.46,49.94,54051
16,31026.5,32747.7,2450.8,997.8,29643.7,340.2,4,530,131.6,0,878.1,7799.9,8573.2,8393.3,7006.4,8090.3,7877.7,8103.7,57.95,8.65,1.24,53.12,2.55,1.03,47.62,1.22,2.33,55.18,11.24,1.5,51.95,4.86,1.13,52.21,2.29,1.76,67.84,56.7,51.17,67.92,57.94,56.26,54051
17,31210.5,33232.9,2202.6,914.9,29728.1,343.7,4,532.3,59.3,0,959.6,7712.9,8331.7,8315.7,7081,8088.4,7807.2,8063.4,52.25,6.64,1,51.18,1.7,0.98,46.87,1.1,2.09,52.27,10.67,1.36,48.01,2.14,0.98,47.78,1.25,1.52,59.89,53.86,50.06,64.3,51.13,50.55,54051
18,31123.6,32548.5,2560.3,904.7,29761.3,560.3,3.9,523.4,0,0,983.3,7773.8,8332.5,8401.4,7181.6,7932.1,7752.3,7928.2,49.52,6.4,0.9,47.96,0.73,0.89,46.41,-0.17,1.87,45.62,5.57,1.29,41.79,2.18,0.97,44.59,1.05,1.45,56.82,49.58,48.11,52.48,44.94,47.09,54051
19,31482.5,32809,2549.7,961.5,29799.9,492.1,4,494.7,0,0,941,7949.3,8525.6,8583.1,7426.3,8010.5,7896.9,8183.1,48.4,5.79,0.83,56.07,0.3,1.13,54.9,0.8,2.32,49.29,4.91,1.65,42.85,2.88,1.08,52.39,1.16,1.69,55.02,57.5,58.02,55.85,46.81,55.24,54051
20,31097.3,32056.2,1656.6,888.9,29824.2,492.5,4,466.6,0,0,1285.1,7842.7,8392,8440.4,7372.7,7995.6,7747.6,8131.9,40.52,3.39,0.74,44.48,0.16,1.13,46.34,1.59,1.91,41.84,3.99,1.37,40.51,2.63,1.11,41.38,1.58,1.3,44.65,45.77,49.84,47.2,44.25,44.26,54051
21,30240.9,29153.2,755.4,763.8,29849.9,493.7,4.1,465,0,0,1046,7513.7,7968.6,8000.2,7163,7724.8,7529.9,7821.4,34.82,1.74,0.58,37.26,0.63,0.87,39.22,1.28,1.57,34.98,1.71,1.09,32.15,1.45,0.8,34.16,0.87,1.06,37.14,38.76,42.07,37.78,34.4,36.09,54051
22,28965.9,25409.1,416.9,624.2,29847.5,315.2,4.1,472.8,0,0,824.6,6998.7,7365.9,7448.5,6823.6,7369.9,7170.3,7338.4,27.6,1.03,0.36,29.6,0.8,0.56,28.78,0.79,0.98,28.11,0.78,0.66,26.46,1.43,0.51,27.42,0.63,0.69,28.99,30.96,30.55,29.55,28.4,28.74,54051
23,26550,22032.4,418,507.8,29855,316,4.1,474.2,0,0,737.4,6586.3,6877.6,6962.6,6540.3,6958.2,6678.1,6933.6,23.3,0.56,0.31,25.58,0.57,0.46,24.08,1.19,0.61,24.48,1.52,0.43,24.24,1.47,0.36,23.94,0.63,0.56,24.17,26.61,25.88,26.43,26.07,25.13,54051
0,24672.3,19932.9,417.8,606,29891.3,315.4,4.1,478.7,0,0,532.7,6225.3,6550.7,6546,6302.4,6517.8,6311,6570.9,22.62,0.97,0.24,24.86,0.19,0.31,22.68,1.24,0.39,22.16,1.18,0.49,24.67,1.46,0.57,23.79,0.69,0.43,23.83,25.36,24.31,23.83,26.7,24.91,54408
1,24236.3,18315.3,418.8,676.4,29952.8,316.6,4.1,479,0,0,423.8,6011.6,6258.3,6271.1,6130.6,6260.8,6083.2,6348.3,22.01,1.15,0.18,22.96,0.9,0.31,20.99,1.45,0.33,20.8,1.39,0.46,22.01,1.49,0.53,21.95,0.72,0.34,23.34,24.17,22.77,22.65,24.03,23.01,54408
2,23962,18128.9,412.7,602.8,30028.6,318.3,4.1,475.6,0,0,379.2,5867.8,6121.2,6108.3,6068.4,6060.2,5921.6,6115.7,20.96,1.22,0.24,21.99,1.21,0.35,20.55,1.44,0.3,19.81,1.5,0.4,20.9,1.41,0.52,20.98,0.77,0.29,22.42,23.55,22.29,21.71,22.83,22.04,54408
3,22725.9,17479.2,408.8,616,29951.6,318.7,4.1,480.1,0,0,407.9,5826.2,5982,6009.2,5993.1,5789.9,5808.4,6126.6,20.69,1.18,0.27,21.66,1.34,0.34,20.34,1.5,0.29,19.04,1.48,0.39,20.23,1.37,0.51,20.26,0.91,0.28,22.14,23.34,22.13,20.91,22.11,21.45,54408
4,23042.7,18157.9,410.1,176.2,29980.8,317.4,4.1,483.1,0,0,418.5,5886.7,6062.9,6160.3,6137.3,5723.4,5820.7,6226.2,20.76,1.38,0.31,21.73,1.65,0.39,20.29,1.61,0.26,18.92,1.45,0.42,19.77,1.61,0.52,20.87,1.01,0.35,22.45,23.77,22.16,20.79,21.9,22.23,54408
5,24259.2,19596,385,175.7,30049.8,317.6,4.1,508.1,0,0,416.3,6243,6459.7,6465,6539.7,5726.2,5901.2,6601.5,22.45,1.36,0.29,25.18,1.38,0.41,21.54,1.58,0.3,19.31,1.51,0.45,20.2,1.61,0.49,23.19,1.19,0.39,24.1,26.97,23.42,21.27,22.3,24.77,54408
6,27109.7,22964.7,361.5,175.3,30059.7,319.7,4,502.5,0,0,455.5,6931.5,7127.6,7164.5,7303.6,5788.7,6146.6,7282.3,30.55,1.84,0.38,31.79,1.87,0.6,29.55,1.5,0.38,20.16,1.53,0.48,20.65,1.96,0.69,29.58,1.85,0.68,32.77,34.26,31.43,22.17,23.3,32.11,54408
7,29649.5,25855.8,520.1,349.1,30106.2,317.1,4,505.3,0,0,490.6,7459,7563.8,7619.1,7835.8,5867.9,6445.1,7801.5,29.74,1.27,0.54,33.79,1.59,0.66,29.14,1.08,0.33,21.07,1.42,0.61,22.03,1.71,0.75,29.21,1.41,0.83,31.55,36.04,30.55,23.1,24.49,31.45,54408
8,29839.5,26291.3,333.9,455.2,30089.8,319.3,4,505.6,8.2,0,522.4,7598.5,7622.6,7682.4,8048.1,5983.5,6692.1,7943.1,29.32,1.21,0.95,34.96,1.52,0.6,29.71,1.1,0.41,22.47,1.3,0.79,23.42,1.61,0.85,29.33,1.54,0.84,31.48,37.08,31.22,24.56,25.88,31.71,54408
9,30315.5,26866.9,428.1,481.9,29989,321.6,3.9,505.9,24.3,0,632.5,7700.6,7709.4,7854.8,8163.2,6325.1,6928.5,8085.2,30.72,1.15,1.02,36.82,1.37,0.65,35.69,0.81,0.53,24.58,1.46,0.94,27.4,1.96,1.01,31.66,1.47,0.95,32.89,38.84,37.03,26.98,30.37,34.08,54408
10,30082.3,26993.8,357.2,541.3,29992,336.1,3.9,494.3,65.2,0,690.4,7834.9,7811.3,8070.6,8380.5,6558.6,7108.4,8208.2,33.62,1.21,1.14,40.79,1.53,0.76,40.94,0.42,0.72,28.57,1.52,1.2,32.08,2.1,1.18,37.21,1.47,1.11,35.97,43.08,42.08,31.29,35.36,39.79,54408
11,30394.1,27300.8,403.7,677.6,29994.3,319.7,3.9,496.9,83.6,0,704.1,7829.7,7859.8,8241.8,8425.5,6697.6,7290.9,8182.2,34.59,0.93,1.24,43.16,4.34,0.94,41.83,0.6,0.77,32.22,1.63,1.51,36.93,4.35,1.38,39.85,2.14,1.16,36.76,48.44,43.2,35.36,42.66,43.15,54408
12,30120.1,27638.4,784.6,676,29853.6,317,3.8,521.3,115.8,0,805.4,7883.9,7874.7,8424.1,8433.6,6885.6,7606.9,8233.1,35.18,0.85,1.3,45.67,6.22,1.05,42.36,0.76,0.73,34.86,1.07,1.62,41.31,6,1.49,41.71,2.88,1.31,37.33,52.94,43.85,37.55,48.8,45.9,54408
13,30353.7,27413.5,684.2,674.5,29666.4,270.5,3.8,512.6,123.1,0,806.1,7983.5,7918.9,8696.3,8536.6,6951.2,7796.9,8250.8,37.26,0.85,1.42,48.91,7.35,1.18,43.39,1.28,0.75,39.66,0.64,1.82,42.99,6.35,1.44,43.98,2.48,1.38,39.53,57.44,45.42,42.12,50.78,47.84,54408
14,30360.6,27136.7,1172.2,677,29610.2,270.8,3.8,505.2,128.7,0,815.4,7943.8,7875.8,8774.4,8460.3,7022.7,7850.6,8159.1,38.92,0.89,1.44,53.66,8.2,1.28,45.9,2.27,0.86,41.24,0.95,1.97,47.34,10.65,1.44,48.63,2.91,1.43,41.25,63.14,49.03,44.16,59.43,52.97,54408
15,30090.8,26681.9,1321.3,675.2,29573.3,249.1,3.8,490.2,114.8,0,894.7,7867.3,7795.6,8731.1,8336.1,7026,7964.1,8008.8,39.03,0.76,1.29,55.35,7.32,1.22,48.7,2.05,0.84,43.77,1.14,2.05,52.4,12.38,1.45,50.52,2.76,1.18,41.08,63.89,51.59,46.96,66.23,54.46,54408
16,29612,26683.6,1480.3,675.6,29703.5,269.5,3.8,509.8,92.6,0,871.5,7763.4,7799.9,8573.2,8393.3,7006.4,8090.3,7877.7,40.29,1.07,1.28,57.95,8.65,1.24,53.12,2.55,1.03,47.62,1.22,2.33,55.18,11.24,1.5,51.95,4.86,1.13,42.64,67.84,56.7,51.17,67.92,57.94,54408
17,29845.6,26332.9,1302.2,674.7,29723.4,259.4,3.7,506.9,7,0,987.9,7631.4,7712.9,8331.7,8315.7,7081,8088.4,7807.2,38.78,1.28,1.14,52.25,6.64,1,51.18,1.7,0.98,46.87,1.1,2.09,52.27,10.67,1.36,48.01,2.14,0.98,41.2,59.89,53.86,50.06,64.3,51.13,54408
18,30315.1,26096.8,1382.2,673.9,29647.6,176.3,3.7,506,0,0,1123.7,7697,7773.8,8332.5,8401.4,7181.6,7932.1,7752.3,39.25,1.07,1.19,49.52,6.4,0.9,47.96,0.73,0.89,46.41,-0.17,1.87,45.62,5.57,1.29,41.79,2.18,0.97,41.51,56.82,49.58,48.11,52.48,44.94,54408
19,30394.2,27315.1,2751,677.2,29620.3,174.9,3.7,501.6,0,0,1135.8,7896.7,7949.3,8525.6,8583.1,7426.3,8010.5,7896.9,42.96,0.02,1.41,48.4,5.79,0.83,56.07,0.3,1.13,54.9,0.8,2.32,49.29,4.91,1.65,42.85,2.88,1.08,44.39,55.02,57.5,58.02,55.85,46.81,54408
20,30150.4,26692.7,1769.6,677.3,29634.1,175.8,3.7,501.1,0,0,1180.5,7774.7,7842.7,8392,8440.4,7372.7,7995.6,7747.6,36.04,0.86,1.13,40.52,3.39,0.74,44.48,0.16,1.13,46.34,1.59,1.91,41.84,3.99,1.37,40.51,2.63,1.11,38.03,44.65,45.77,49.84,47.2,44.25,54408
21,29373.7,25560.2,438.4,672.7,29685.4,171.4,3.7,491.9,0,0,1265.8,7542.7,7513.7,7968.6,8000.2,7163,7724.8,7529.9,30.13,0.9,0.74,34.82,1.74,0.58,37.26,0.63,0.87,39.22,1.28,1.57,34.98,1.71,1.09,32.15,1.45,0.8,31.77,37.14,38.76,42.07,37.78,34.4,54408
22,26667,23179.1,364.2,607.8,29736.3,172.3,3.7,440.2,0,0,1420.7,7105.4,6998.7,7365.9,7448.5,6823.6,7369.9,7170.3,24.32,0.76,0.64,27.6,1.03,0.36,29.6,0.8,0.56,28.78,0.79,0.98,28.11,0.78,0.66,26.46,1.43,0.51,25.72,28.99,30.96,30.55,29.55,28.4,54408
23,22919.9,21002.9,338.2,478.3,29773.9,171,3.8,465.4,0,0,1568.2,6660.1,6586.3,6877.6,6962.6,6540.3,6958.2,6678.1,22.63,0.74,0.56,23.3,0.56,0.31,25.58,0.57,0.46,24.08,1.19,0.61,24.48,1.52,0.43,24.24,1.47,0.36,23.93,24.17,26.61,25.88,26.43,26.07,54408
0,20320.1,19324.5,337.2,426.4,29808.3,172,3.8,425.6,0,0,1580.5,6349.6,6225.3,6550.7,6546,6302.4,6517.8,6311,21.67,0.52,0.53,22.62,0.97,0.24,24.86,0.19,0.31,22.68,1.24,0.39,22.16,1.18,0.49,24.67,1.46,0.57,22.72,23.83,25.36,24.31,23.83,26.7,56837
1,19322.9,18607.6,348.1,437.3,29851.9,172.3,3.8,425,0,0,1889.8,6113,6011.6,6258.3,6271.1,6130.6,6260.8,6083.2,21.03,0.65,0.49,22.01,1.15,0.18,22.96,0.9,0.31,20.99,1.45,0.33,20.8,1.39,0.46,22.01,1.49,0.53,22.17,23.34,24.17,22.77,22.65,24.03,56837
2,19292.9,17920.1,342.1,399.4,29863.7,173,3.7,434,0,0,1795.2,6021.4,5867.8,6121.2,6108.3,6068.4,6060.2,5921.6,20.7,0.69,0.47,20.96,1.22,0.24,21.99,1.21,0.35,20.55,1.44,0.3,19.81,1.5,0.4,20.9,1.41,0.52,21.86,22.42,23.55,22.29,21.71,22.83,56837
3,18205,17612.6,334.2,397.4,29885.4,175,3.7,423.2,0,0,1805.5,5953.8,5826.2,5982,6009.2,5993.1,5789.9,5808.4,20.51,0.65,0.48,20.69,1.18,0.27,21.66,1.34,0.34,20.34,1.5,0.29,19.04,1.48,0.39,20.23,1.37,0.51,21.64,22.14,23.34,22.13,20.91,22.11,56837
4,18379.5,18245.4,349.2,396.2,29885.2,177.6,3.7,440.9,0,0,1670.4,6041.8,5886.7,6062.9,6160.3,6137.3,5723.4,5820.7,20.57,0.8,0.5,20.76,1.38,0.31,21.73,1.65,0.39,20.29,1.61,0.26,18.92,1.45,0.42,19.77,1.61,0.52,21.87,22.45,23.77,22.16,20.79,21.9,56837
5,19239.6,19382,347.8,441.5,29893.3,176.1,3.7,443.6,0,0,1401.9,6423.1,6243,6459.7,6465,6539.7,5726.2,5901.2,21.93,0.85,0.58,22.45,1.36,0.29,25.18,1.38,0.41,21.54,1.58,0.3,19.31,1.51,0.45,20.2,1.61,0.49,23.36,24.1,26.97,23.42,21.27,22.3,56837
6,22354,22741.6,397.1,686.7,29882,173.3,3.7,436,0,0,1475.9,7031.8,6931.5,7127.6,7164.5,7303.6,5788.7,6146.6,28.35,0.84,0.68,30.55,1.84,0.38,31.79,1.87,0.6,29.55,1.5,0.38,20.16,1.53,0.48,20.65,1.96,0.69,29.87,32.77,34.26,31.43,22.17,23.3,56837
7,25798.8,25103.2,398.3,686.5,29889.3,175.2,3.7,442.2,0,0,1642.4,7466.3,7459,7563.8,7619.1,7835.8,5867.9,6445.1,28.07,0.78,0.76,29.74,1.27,0.54,33.79,1.59,0.66,29.14,1.08,0.33,21.07,1.42,0.61,22.03,1.71,0.75,29.61,31.55,36.04,30.55,23.1,24.49,56837
